Date,State,Series_Complete_Yes,Booster_Doses,MMWR_week
2021-11-19,MI,5416627.0,0.0,46
2021-11-19,MH,21574.0,0.0,46
2021-11-19,ME,964929.0,0.0,46
2021-11-19,MD,4046815.0,0.0,46
2021-11-19,MA,4855619.0,0.0,46
2021-11-19,LA,2253496.0,0.0,46
2021-11-19,KY,2308057.0,0.0,46
2021-11-19,KS,1577384.0,0.0,46
2021-11-19,IN,3390499.0,0.0,46
2021-11-19,IL,7716876.0,0.0,46
2021-11-19,ID,801125.0,0.0,46
2021-11-19,IA,1777512.0,0.0,46
2021-11-19,HI,276.0,0.0,46
2021-11-19,GU,122728.0,0.0,46
2021-11-19,GA,5217528.0,0.0,46
2021-11-19,FM,41746.0,0.0,46
2021-11-19,FL,13052927.0,0.0,46
2021-11-19,DE,593321.0,0.0,46
2021-11-19,DC,450160.0,0.0,46
2021-11-19,CT,2551624.0,0.0,46
2021-11-19,CO,3609132.0,0.0,46
2021-11-19,CA,24720483.0,0.0,46
2021-11-19,AZ,3943778.0,0.0,46
2021-11-19,AS,31274.0,0.0,46
2021-11-19,AR,1475925.0,0.0,46
2021-11-19,AL,2238958.0,0.0,46
2021-11-19,AK,393678.0,0.0,46
2021-11-18,WY,260997.0,0.0,46
2021-11-18,WV,743319.0,0.0,46
2021-11-18,WI,3440272.0,0.0,46
2021-11-18,WA,4910855.0,0.0,46
2021-11-18,VT,450749.0,0.0,46
2021-11-18,VI,50173.0,0.0,46
2021-11-18,VA,5481307.0,0.0,46
2021-11-18,UT,1762378.0,0.0,46
2021-11-18,TX,15718599.0,0.0,46
2021-11-18,TN,3355930.0,0.0,46
2021-11-18,SD,476975.0,0.0,46
2021-11-18,SC,2621180.0,0.0,46
2021-11-18,RI,761791.0,0.0,46
2021-11-18,PW,15780.0,0.0,46
2021-11-18,PR,2373332.0,0.0,46
2021-11-18,PA,7918276.0,0.0,46
2021-11-18,OR,2681377.0,0.0,46
2021-11-18,OK,2019331.0,0.0,46
2021-11-18,OH,6148754.0,0.0,46
2021-11-18,NY,13198426.0,0.0,46
2021-11-18,NV,1662093.0,0.0,46
2021-11-18,NM,1321668.0,0.0,46
2021-11-18,NJ,5977160.0,0.0,46
2021-11-18,NH,867827.0,0.0,46
2021-11-18,NE,1102134.0,0.0,46
2021-11-18,ND,368413.0,0.0,46
2021-11-18,NC,5630586.0,0.0,46
2021-11-18,MT,549955.0,0.0,46
2021-11-18,MS,1387438.0,0.0,46
2021-11-18,MP,35238.0,0.0,46
2021-11-18,MO,3101256.0,0.0,46
2021-11-18,MN,3494955.0,0.0,46
2021-11-18,MI,5412454.0,0.0,46
2021-11-18,MH,21574.0,0.0,46
2021-11-18,ME,964009.0,0.0,46
2021-11-18,MD,4042361.0,0.0,46
2021-11-18,MA,4851513.0,0.0,46
2021-11-18,LA,2250994.0,0.0,46
2021-11-18,KY,2305717.0,0.0,46
2021-11-18,KS,1575790.0,0.0,46
2021-11-18,IN,3388095.0,0.0,46
2021-11-18,IL,7700203.0,0.0,46
2021-11-18,ID,800023.0,0.0,46
2021-11-18,IA,1776160.0,0.0,46
2021-11-18,HI,276.0,0.0,46
2021-11-18,GU,122625.0,0.0,46
2021-11-18,GA,5216907.0,0.0,46
2021-11-18,FM,41746.0,0.0,46
2021-11-18,FL,13042051.0,0.0,46
2021-11-18,DE,593241.0,0.0,46
2021-11-18,DC,449491.0,0.0,46
2021-11-18,CT,2550060.0,0.0,46
2021-11-18,CO,3605359.0,0.0,46
2021-11-18,CA,24692255.0,0.0,46
2021-11-18,AZ,3939188.0,0.0,46
2021-11-18,AS,31274.0,0.0,46
2021-11-18,AR,1473064.0,0.0,46
2021-11-18,AL,2237829.0,0.0,46
2021-11-18,AK,393233.0,0.0,46
2021-11-17,WY,260369.0,0.0,46
2021-11-17,WV,743196.0,0.0,46
2021-11-17,WI,3437349.0,0.0,46
2021-11-17,WA,4906554.0,0.0,46
2021-11-17,VT,450447.0,0.0,46
2021-11-17,VI,50112.0,0.0,46
2021-11-17,VA,5476372.0,0.0,46
2021-11-17,UT,1759131.0,0.0,46
2021-11-17,TX,15704515.0,0.0,46
2021-11-17,TN,3352344.0,0.0,46
2021-11-17,SD,476379.0,0.0,46
2021-11-17,SC,2617970.0,0.0,46
2021-11-17,RI,760979.0,0.0,46
2021-11-17,PW,15779.0,0.0,46
2021-11-17,PR,2371400.0,0.0,46
2021-11-17,PA,7908909.0,0.0,46
2021-11-17,OR,2679580.0,0.0,46
2021-11-17,OK,2017058.0,0.0,46
2021-11-17,OH,6143585.0,0.0,46
2021-11-17,NY,13182696.0,0.0,46
2021-11-17,NV,1660092.0,0.0,46
2021-11-17,NM,1320417.0,0.0,46
2021-11-17,NJ,5971841.0,0.0,46
2021-11-17,NH,867357.0,0.0,46
2021-11-17,NE,1101301.0,0.0,46
2021-11-17,ND,367961.0,0.0,46
2021-11-17,NC,5626137.0,0.0,46
2021-11-17,MT,549379.0,0.0,46
2021-11-17,MS,1387261.0,0.0,46
2021-11-17,MP,35238.0,0.0,46
2021-11-17,MO,3098748.0,0.0,46
2021-11-17,MN,3492192.0,0.0,46
2021-11-17,MI,5408137.0,0.0,46
2021-11-17,MH,21574.0,0.0,46
2021-11-17,ME,962867.0,0.0,46
2021-11-17,MD,4038960.0,0.0,46
2021-11-17,MA,4847700.0,0.0,46
2021-11-17,LA,2248673.0,0.0,46
2021-11-17,KY,2303350.0,0.0,46
2021-11-17,KS,1574219.0,0.0,46
2021-11-17,IN,3387209.0,0.0,46
2021-11-17,IL,7799879.0,0.0,46
2021-11-17,ID,799103.0,0.0,46
2021-11-17,IA,1774687.0,0.0,46
2021-11-17,HI,276.0,0.0,46
2021-11-17,GU,122561.0,0.0,46
2021-11-17,GA,5202989.0,0.0,46
2021-11-17,FM,41552.0,0.0,46
2021-11-17,FL,13030030.0,0.0,46
2021-11-17,DE,593149.0,0.0,46
2021-11-17,DC,448988.0,0.0,46
2021-11-17,CT,2548393.0,0.0,46
2021-11-17,CO,3601791.0,0.0,46
2021-11-17,CA,24656243.0,0.0,46
2021-11-17,AZ,3933703.0,0.0,46
2021-11-17,AS,31274.0,0.0,46
2021-11-17,AR,1472976.0,0.0,46
2021-11-17,AL,2233411.0,0.0,46
2021-11-17,AK,392838.0,0.0,46
2021-11-16,WY,260286.0,0.0,46
2021-11-16,WV,743031.0,0.0,46
2021-11-16,WI,3434266.0,0.0,46
2021-11-16,WA,4903335.0,0.0,46
2021-11-16,VT,450241.0,0.0,46
2021-11-16,VI,50032.0,0.0,46
2021-11-16,VA,5473023.0,0.0,46
2021-11-16,UT,1747437.0,0.0,46
2021-11-16,TX,15691269.0,0.0,46
2021-11-16,TN,3342399.0,0.0,46
2021-11-16,SD,475748.0,0.0,46
2021-11-16,SC,2615899.0,0.0,46
2021-11-16,RI,760573.0,0.0,46
2021-11-16,PW,15749.0,0.0,46
2021-11-16,PR,2369831.0,0.0,46
2021-11-16,PA,7903294.0,0.0,46
2021-11-16,OR,2678326.0,0.0,46
2021-11-16,OK,2014904.0,0.0,46
2021-11-16,OH,6139691.0,0.0,46
2021-11-16,NY,13169871.0,0.0,46
2021-11-16,NV,1658987.0,0.0,46
2021-11-16,NM,1319377.0,0.0,46
2021-11-16,NJ,5967959.0,0.0,46
2021-11-16,NH,866642.0,0.0,46
2021-11-16,NE,1100134.0,0.0,46
2021-11-16,ND,367616.0,0.0,46
2021-11-16,NC,5619298.0,0.0,46
2021-11-16,MT,548911.0,0.0,46
2021-11-16,MS,1386037.0,0.0,46
2021-11-16,MP,35205.0,0.0,46
2021-11-16,MO,3096343.0,0.0,46
2021-11-16,MN,3490068.0,0.0,46
2021-11-16,MI,5404429.0,0.0,46
2021-11-16,MH,21512.0,0.0,46
2021-11-16,ME,962283.0,0.0,46
2021-11-16,MD,4035528.0,0.0,46
2021-11-16,MA,4844882.0,0.0,46
2021-11-16,LA,2246770.0,0.0,46
2021-11-16,KY,2301594.0,0.0,46
2021-11-16,KS,1572949.0,0.0,46
2021-11-16,IN,3385470.0,0.0,46
2021-11-16,IL,7791475.0,0.0,46
2021-11-16,ID,798126.0,0.0,46
2021-11-16,IA,1773343.0,0.0,46
2021-11-16,HI,276.0,0.0,46
2021-11-16,GU,122319.0,0.0,46
2021-11-16,GA,5202626.0,0.0,46
2021-11-16,FM,41551.0,0.0,46
2021-11-16,FL,13016480.0,0.0,46
2021-11-16,DE,589403.0,0.0,46
2021-11-16,DC,448652.0,0.0,46
2021-11-16,CT,2547152.0,0.0,46
2021-11-16,CO,3599101.0,0.0,46
2021-11-16,CA,24639061.0,0.0,46
2021-11-16,AZ,3930108.0,0.0,46
2021-11-16,AS,31274.0,0.0,46
2021-11-16,AR,1471692.0,0.0,46
2021-11-16,AL,2231219.0,0.0,46
2021-11-16,AK,391356.0,0.0,46
2021-11-15,WY,259238.0,0.0,46
2021-11-15,WV,737859.0,0.0,46
2021-11-15,WI,3434200.0,0.0,46
2021-11-15,WA,4889678.0,0.0,46
2021-11-15,VT,450002.0,0.0,46
2021-11-15,VI,49960.0,0.0,46
2021-11-15,VA,5469858.0,0.0,46
2021-11-15,UT,1747421.0,0.0,46
2021-11-15,TX,15679218.0,0.0,46
2021-11-15,TN,3335471.0,0.0,46
2021-11-15,SD,474975.0,0.0,46
2021-11-15,SC,2614463.0,0.0,46
2021-11-15,RI,759899.0,0.0,46
2021-11-15,PW,15748.0,0.0,46
2021-11-15,PR,2369546.0,0.0,46
2021-11-15,PA,7895107.0,0.0,46
2021-11-15,OR,2677661.0,0.0,46
2021-11-15,OK,2014148.0,0.0,46
2021-11-15,OH,6137306.0,0.0,46
2021-11-15,NY,13160594.0,0.0,46
2021-11-15,NV,1657985.0,0.0,46
2021-11-15,NM,1318945.0,0.0,46
2021-11-15,NJ,5961444.0,0.0,46
2021-11-15,NH,865640.0,0.0,46
2021-11-15,NE,1098797.0,0.0,46
2021-11-15,ND,367066.0,0.0,46
2021-11-15,NC,5611614.0,0.0,46
2021-11-15,MT,547099.0,0.0,46
2021-11-15,MS,1380902.0,0.0,46
2021-11-15,MP,35175.0,0.0,46
2021-11-15,MO,3095202.0,0.0,46
2021-11-15,MN,3489332.0,0.0,46
2021-11-15,MI,5402564.0,0.0,46
2021-11-15,MH,21512.0,0.0,46
2021-11-15,ME,960520.0,0.0,46
2021-11-15,MD,4033017.0,0.0,46
2021-11-15,MA,4842920.0,0.0,46
2021-11-15,LA,2246032.0,0.0,46
2021-11-15,KY,2300776.0,0.0,46
2021-11-15,KS,1572405.0,0.0,46
2021-11-15,IN,3384472.0,0.0,46
2021-11-15,IL,7787814.0,0.0,46
2021-11-15,ID,797682.0,0.0,46
2021-11-15,IA,1770547.0,0.0,46
2021-11-15,HI,276.0,0.0,46
2021-11-15,GU,122249.0,0.0,46
2021-11-15,GA,5181380.0,0.0,46
2021-11-15,FM,41551.0,0.0,46
2021-11-15,FL,13009599.0,0.0,46
2021-11-15,DE,589353.0,0.0,46
2021-11-15,DC,448366.0,0.0,46
2021-11-15,CT,2546336.0,0.0,46
2021-11-15,CO,3596545.0,0.0,46
2021-11-15,CA,24629034.0,0.0,46
2021-11-15,AZ,3928142.0,0.0,46
2021-11-15,AS,31214.0,0.0,46
2021-11-15,AR,1471272.0,0.0,46
2021-11-15,AL,2230181.0,0.0,46
2021-11-15,AK,391340.0,0.0,46
2021-11-14,WY,259223.0,0.0,46
2021-11-14,WV,737766.0,0.0,46
2021-11-14,WI,3432542.0,0.0,46
2021-11-14,WA,4889582.0,0.0,46
2021-11-14,VT,449516.0,0.0,46
2021-11-14,VI,49960.0,0.0,46
2021-11-14,VA,5463290.0,0.0,46
2021-11-14,UT,1747388.0,0.0,46
2021-11-14,TX,15672343.0,0.0,46
2021-11-14,TN,3335403.0,0.0,46
2021-11-14,SD,474927.0,0.0,46
2021-11-14,SC,2611989.0,0.0,46
2021-11-14,RI,759530.0,0.0,46
2021-11-14,PW,15748.0,0.0,46
2021-11-14,PR,2369005.0,0.0,46
2021-11-14,PA,7890535.0,0.0,46
2021-11-14,OR,2676664.0,0.0,46
2021-11-14,OK,2012852.0,0.0,46
2021-11-14,OH,6127121.0,0.0,46
2021-11-14,NY,13153165.0,0.0,46
2021-11-14,NV,1656332.0,0.0,46
2021-11-14,NM,1318211.0,0.0,46
2021-11-14,NJ,5959245.0,0.0,46
2021-11-14,NH,863902.0,0.0,46
2021-11-14,NE,1098771.0,0.0,46
2021-11-14,ND,367054.0,0.0,46
2021-11-14,NC,5609199.0,0.0,46
2021-11-14,MT,547077.0,0.0,46
2021-11-14,MS,1380873.0,0.0,46
2021-11-14,MP,35175.0,0.0,46
2021-11-14,MO,3095122.0,0.0,46
2021-11-14,MN,3487851.0,0.0,46
2021-11-14,MI,5399540.0,0.0,46
2021-11-14,MH,21512.0,0.0,46
2021-11-14,ME,960377.0,0.0,46
2021-11-14,MD,4031495.0,0.0,46
2021-11-14,MA,4839767.0,0.0,46
2021-11-14,LA,2244929.0,0.0,46
2021-11-14,KY,2299467.0,0.0,46
2021-11-14,KS,1571295.0,0.0,46
2021-11-14,IN,3381862.0,0.0,46
2021-11-14,IL,7781431.0,0.0,46
2021-11-14,ID,797145.0,0.0,46
2021-11-14,IA,1770515.0,0.0,46
2021-11-14,HI,276.0,0.0,46
2021-11-14,GU,122231.0,0.0,46
2021-11-14,GA,5181233.0,0.0,46
2021-11-14,FM,41551.0,0.0,46
2021-11-14,FL,13000113.0,0.0,46
2021-11-14,DE,589332.0,0.0,46
2021-11-14,DC,447963.0,0.0,46
2021-11-14,CT,2544988.0,0.0,46
2021-11-14,CO,3592795.0,0.0,46
2021-11-14,CA,24574846.0,0.0,46
2021-11-14,AZ,3924521.0,0.0,46
2021-11-14,AS,31214.0,0.0,46
2021-11-14,AR,1470603.0,0.0,46
2021-11-14,AL,2228585.0,0.0,46
2021-11-14,AK,391118.0,0.0,46
2021-11-13,WY,259167.0,0.0,45
2021-11-13,WV,737448.0,0.0,45
2021-11-13,WI,3429189.0,0.0,45
2021-11-13,WA,4889435.0,0.0,45
2021-11-13,VT,449112.0,0.0,45
2021-11-13,VI,49945.0,0.0,45
2021-11-13,VA,5459447.0,0.0,45
2021-11-13,UT,1747345.0,0.0,45
2021-11-13,TX,15662258.0,0.0,45
2021-11-13,TN,3335232.0,0.0,45
2021-11-13,SD,474829.0,0.0,45
2021-11-13,SC,2609062.0,0.0,45
2021-11-13,RI,758894.0,0.0,45
2021-11-13,PW,15748.0,0.0,45
2021-11-13,PR,2367473.0,0.0,45
2021-11-13,PA,7877202.0,0.0,45
2021-11-13,OR,2674852.0,0.0,45
2021-11-13,OK,2010706.0,0.0,45
2021-11-13,OH,6126009.0,0.0,45
2021-11-13,NY,13140951.0,0.0,45
2021-11-13,NV,1654554.0,0.0,45
2021-11-13,NM,1317122.0,0.0,45
2021-11-13,NJ,5955115.0,0.0,45
2021-11-13,NH,863433.0,0.0,45
2021-11-13,NE,1098724.0,0.0,45
2021-11-13,ND,367000.0,0.0,45
2021-11-13,NC,5604677.0,0.0,45
2021-11-13,MT,546980.0,0.0,45
2021-11-13,MS,1380755.0,0.0,45
2021-11-13,MP,35156.0,0.0,45
2021-11-13,MO,3093200.0,0.0,45
2021-11-13,MN,3482614.0,0.0,45
2021-11-13,MI,5394380.0,0.0,45
2021-11-13,MH,20834.0,0.0,45
2021-11-13,ME,960208.0,0.0,45
2021-11-13,MD,4028696.0,0.0,45
2021-11-13,MA,4832525.0,0.0,45
2021-11-13,LA,2242706.0,0.0,45
2021-11-13,KY,2294559.0,0.0,45
2021-11-13,KS,1569671.0,0.0,45
2021-11-13,IN,3378010.0,0.0,45
2021-11-13,IL,7757049.0,0.0,45
2021-11-13,ID,795991.0,0.0,45
2021-11-13,IA,1770410.0,0.0,45
2021-11-13,HI,45.0,0.0,45
2021-11-13,GU,122231.0,0.0,45
2021-11-13,GA,5180917.0,0.0,45
2021-11-13,FM,41550.0,0.0,45
2021-11-13,FL,12983190.0,0.0,45
2021-11-13,DE,589267.0,0.0,45
2021-11-13,DC,447622.0,0.0,45
2021-11-13,CT,2543302.0,0.0,45
2021-11-13,CO,3589412.0,0.0,45
2021-11-13,CA,24574122.0,0.0,45
2021-11-13,AZ,3919108.0,0.0,45
2021-11-13,AS,31214.0,0.0,45
2021-11-13,AR,1468938.0,0.0,45
2021-11-13,AL,2221462.0,0.0,45
2021-11-13,AK,389857.0,0.0,45
2021-11-12,WY,258590.0,0.0,45
2021-11-12,WV,737324.0,0.0,45
2021-11-12,WI,3426672.0,0.0,45
2021-11-12,WA,4884881.0,0.0,45
2021-11-12,VT,448728.0,0.0,45
2021-11-12,VI,49822.0,0.0,45
2021-11-12,VA,5454745.0,0.0,45
2021-11-12,UT,1747307.0,0.0,45
2021-11-12,TX,15639529.0,0.0,45
2021-11-12,TN,3332189.0,0.0,45
2021-11-12,SD,473861.0,0.0,45
2021-11-12,SC,2603943.0,0.0,45
2021-11-12,RI,758546.0,0.0,45
2021-11-12,PW,15727.0,0.0,45
2021-11-12,PR,2366179.0,0.0,45
2021-11-12,PA,7864724.0,0.0,45
2021-11-12,OR,2673193.0,0.0,45
2021-11-12,OK,2008936.0,0.0,45
2021-11-12,OH,6121902.0,0.0,45
2021-11-12,NY,13122278.0,0.0,45
2021-11-12,NV,1653097.0,0.0,45
2021-11-12,NM,1315870.0,0.0,45
2021-11-12,NJ,5950216.0,0.0,45
2021-11-12,NH,862946.0,0.0,45
2021-11-12,NE,1097089.0,0.0,45
2021-11-12,ND,366670.0,0.0,45
2021-11-12,NC,5600620.0,0.0,45
2021-11-12,MT,545936.0,0.0,45
2021-11-12,MS,1376632.0,0.0,45
2021-11-12,MP,35140.0,0.0,45
2021-11-12,MO,3085860.0,0.0,45
2021-11-12,MN,3482426.0,0.0,45
2021-11-12,MI,5386461.0,0.0,45
2021-11-12,MH,20834.0,0.0,45
2021-11-12,ME,958533.0,0.0,45
2021-11-12,MD,4025083.0,0.0,45
2021-11-12,MA,4832443.0,0.0,45
2021-11-12,LA,2240567.0,0.0,45
2021-11-12,KY,2292491.0,0.0,45
2021-11-12,KS,1566844.0,0.0,45
2021-11-12,IN,3376400.0,0.0,45
2021-11-12,IL,7756227.0,0.0,45
2021-11-12,ID,795065.0,0.0,45
2021-11-12,IA,1767948.0,0.0,45
2021-11-12,HI,270.0,0.0,45
2021-11-12,GU,122127.0,0.0,45
2021-11-12,GA,5180629.0,0.0,45
2021-11-12,FM,41550.0,0.0,45
2021-11-12,FL,12968507.0,0.0,45
2021-11-12,DE,589185.0,0.0,45
2021-11-12,DC,447178.0,0.0,45
2021-11-12,CT,2541884.0,0.0,45
2021-11-12,CO,3586205.0,0.0,45
2021-11-12,CA,24549313.0,0.0,45
2021-11-12,AZ,3910930.0,0.0,45
2021-11-12,AS,31182.0,0.0,45
2021-11-12,AR,1467516.0,0.0,45
2021-11-12,AL,2219557.0,0.0,45
2021-11-12,AK,389255.0,0.0,45
2021-11-11,WY,258554.0,0.0,45
2021-11-11,WV,737168.0,0.0,45
2021-11-11,WI,3423825.0,0.0,45
2021-11-11,WA,4884699.0,0.0,45
2021-11-11,VT,448360.0,0.0,45
2021-11-11,VI,49789.0,0.0,45
2021-11-11,VA,5448611.0,0.0,45
2021-11-11,UT,1747244.0,0.0,45
2021-11-11,TX,15608461.0,0.0,45
2021-11-11,TN,3328865.0,0.0,45
2021-11-11,SD,473768.0,0.0,45
2021-11-11,SC,2603614.0,0.0,45
2021-11-11,RI,757937.0,0.0,45
2021-11-11,PW,15726.0,0.0,45
2021-11-11,PR,2364113.0,0.0,45
2021-11-11,PA,7864190.0,0.0,45
2021-11-11,OR,2671231.0,0.0,45
2021-11-11,OK,2006541.0,0.0,45
2021-11-11,OH,6115880.0,0.0,45
2021-11-11,NY,13115096.0,0.0,45
2021-11-11,NV,1651319.0,0.0,45
2021-11-11,NM,1314507.0,0.0,45
2021-11-11,NJ,5946177.0,0.0,45
2021-11-11,NH,862394.0,0.0,45
2021-11-11,NE,1097036.0,0.0,45
2021-11-11,ND,366205.0,0.0,45
2021-11-11,NC,5594919.0,0.0,45
2021-11-11,MT,545790.0,0.0,45
2021-11-11,MS,1376494.0,0.0,45
2021-11-11,MP,35111.0,0.0,45
2021-11-11,MO,3085743.0,0.0,45
2021-11-11,MN,3479780.0,0.0,45
2021-11-11,MI,5386238.0,0.0,45
2021-11-11,MH,20765.0,0.0,45
2021-11-11,ME,958389.0,0.0,45
2021-11-11,MD,4021848.0,0.0,45
2021-11-11,MA,4828569.0,0.0,45
2021-11-11,LA,2238237.0,0.0,45
2021-11-11,KY,2290286.0,0.0,45
2021-11-11,KS,1566749.0,0.0,45
2021-11-11,IN,3376239.0,0.0,45
2021-11-11,IL,7755904.0,0.0,45
2021-11-11,ID,795014.0,0.0,45
2021-11-11,IA,1767867.0,0.0,45
2021-11-11,HI,270.0,0.0,45
2021-11-11,GU,122123.0,0.0,45
2021-11-11,GA,5180014.0,0.0,45
2021-11-11,FM,41495.0,0.0,45
2021-11-11,FL,12955558.0,0.0,45
2021-11-11,DE,589133.0,0.0,45
2021-11-11,DC,446544.0,0.0,45
2021-11-11,CT,2540074.0,0.0,45
2021-11-11,CO,3583434.0,0.0,45
2021-11-11,CA,24498908.0,0.0,45
2021-11-11,AZ,3910633.0,0.0,45
2021-11-11,AS,31182.0,0.0,45
2021-11-11,AR,1465088.0,0.0,45
2021-11-11,AL,2219423.0,0.0,45
2021-11-11,AK,389235.0,0.0,45
2021-11-10,WY,258081.0,0.0,45
2021-11-10,WV,737000.0,0.0,45
2021-11-10,WI,3420975.0,0.0,45
2021-11-10,WA,4879793.0,0.0,45
2021-11-10,VT,448060.0,0.0,45
2021-11-10,VI,49688.0,0.0,45
2021-11-10,VA,5440897.0,0.0,45
2021-11-10,UT,1744954.0,0.0,45
2021-11-10,TX,15607087.0,0.0,45
2021-11-10,TN,3324908.0,0.0,45
2021-11-10,SD,473252.0,0.0,45
2021-11-10,SC,2600153.0,0.0,45
2021-11-10,RI,757117.0,0.0,45
2021-11-10,PW,15726.0,0.0,45
2021-11-10,PR,2362363.0,0.0,45
2021-11-10,PA,7852488.0,0.0,45
2021-11-10,OR,2669300.0,0.0,45
2021-11-10,OK,2003393.0,0.0,45
2021-11-10,OH,6109783.0,0.0,45
2021-11-10,NY,13101512.0,0.0,45
2021-11-10,NV,1648755.0,0.0,45
2021-11-10,NM,1313122.0,0.0,45
2021-11-10,NJ,5941273.0,0.0,45
2021-11-10,NH,862125.0,0.0,45
2021-11-10,NE,1095447.0,0.0,45
2021-11-10,ND,365703.0,0.0,45
2021-11-10,NC,5590172.0,0.0,45
2021-11-10,MT,545112.0,0.0,45
2021-11-10,MS,1376305.0,0.0,45
2021-11-10,MP,35091.0,0.0,45
2021-11-10,MO,3080128.0,0.0,45
2021-11-10,MN,3476925.0,0.0,45
2021-11-10,MI,5381337.0,0.0,45
2021-11-10,MH,20765.0,0.0,45
2021-11-10,ME,957287.0,0.0,45
2021-11-10,MD,4018160.0,0.0,45
2021-11-10,MA,4823371.0,0.0,45
2021-11-10,LA,2235266.0,0.0,45
2021-11-10,KY,2287634.0,0.0,45
2021-11-10,KS,1564830.0,0.0,45
2021-11-10,IN,3375048.0,0.0,45
2021-11-10,IL,7742736.0,0.0,45
2021-11-10,ID,793956.0,0.0,45
2021-11-10,IA,1766405.0,0.0,45
2021-11-10,HI,270.0,0.0,45
2021-11-10,GU,121996.0,0.0,45
2021-11-10,GA,5179488.0,0.0,45
2021-11-10,FM,41495.0,0.0,45
2021-11-10,FL,12939646.0,0.0,45
2021-11-10,DE,589049.0,0.0,45
2021-11-10,DC,446165.0,0.0,45
2021-11-10,CT,2537914.0,0.0,45
2021-11-10,CO,3580787.0,0.0,45
2021-11-10,CA,24475803.0,0.0,45
2021-11-10,AZ,3904725.0,0.0,45
2021-11-10,AS,31162.0,0.0,45
2021-11-10,AR,1463416.0,0.0,45
2021-11-10,AL,2218371.0,0.0,45
2021-11-10,AK,388583.0,0.0,45
2021-11-09,WY,257742.0,0.0,45
2021-11-09,WV,736848.0,0.0,45
2021-11-09,WI,3418923.0,0.0,45
2021-11-09,WA,4876003.0,0.0,45
2021-11-09,VT,447859.0,0.0,45
2021-11-09,VI,49622.0,0.0,45
2021-11-09,VA,5436764.0,0.0,45
2021-11-09,UT,1742513.0,0.0,45
2021-11-09,TX,15588676.0,0.0,45
2021-11-09,TN,3286161.0,0.0,45
2021-11-09,SD,472663.0,0.0,45
2021-11-09,SC,2598471.0,0.0,45
2021-11-09,RI,756788.0,0.0,45
2021-11-09,PW,15726.0,0.0,45
2021-11-09,PR,2360647.0,0.0,45
2021-11-09,PA,7847245.0,0.0,45
2021-11-09,OR,2667455.0,0.0,45
2021-11-09,OK,2001258.0,0.0,45
2021-11-09,OH,6102837.0,0.0,45
2021-11-09,NY,13087967.0,0.0,45
2021-11-09,NV,1647401.0,0.0,45
2021-11-09,NM,1311937.0,0.0,45
2021-11-09,NJ,5932492.0,0.0,45
2021-11-09,NH,861698.0,0.0,45
2021-11-09,NE,1095373.0,0.0,45
2021-11-09,ND,365337.0,0.0,45
2021-11-09,NC,5585280.0,0.0,45
2021-11-09,MT,544622.0,0.0,45
2021-11-09,MS,1374832.0,0.0,45
2021-11-09,MP,35059.0,0.0,45
2021-11-09,MO,3077747.0,0.0,45
2021-11-09,MN,3474820.0,0.0,45
2021-11-09,MI,5377840.0,0.0,45
2021-11-09,MH,20765.0,0.0,45
2021-11-09,ME,956661.0,0.0,45
2021-11-09,MD,4013299.0,0.0,45
2021-11-09,MA,4820869.0,0.0,45
2021-11-09,LA,2233184.0,0.0,45
2021-11-09,KY,2285766.0,0.0,45
2021-11-09,KS,1563560.0,0.0,45
2021-11-09,IN,3374129.0,0.0,45
2021-11-09,IL,7734722.0,0.0,45
2021-11-09,ID,792860.0,0.0,45
2021-11-09,IA,1765362.0,0.0,45
2021-11-09,HI,270.0,0.0,45
2021-11-09,GU,121870.0,0.0,45
2021-11-09,GA,5178787.0,0.0,45
2021-11-09,FM,41241.0,0.0,45
2021-11-09,FL,12929870.0,0.0,45
2021-11-09,DE,588971.0,0.0,45
2021-11-09,DC,445765.0,0.0,45
2021-11-09,CT,2536633.0,0.0,45
2021-11-09,CO,3576239.0,0.0,45
2021-11-09,CA,24447383.0,0.0,45
2021-11-09,AZ,3901482.0,0.0,45
2021-11-09,AS,31162.0,0.0,45
2021-11-09,AR,1461655.0,0.0,45
2021-11-09,AL,2214496.0,0.0,45
2021-11-09,AK,388302.0,0.0,45
2021-11-08,WY,256772.0,0.0,45
2021-11-08,WV,736652.0,0.0,45
2021-11-08,WI,3418034.0,0.0,45
2021-11-08,WA,4863270.0,0.0,45
2021-11-08,VT,447567.0,0.0,45
2021-11-08,VI,49505.0,0.0,45
2021-11-08,VA,5430637.0,0.0,45
2021-11-08,UT,1734536.0,0.0,45
2021-11-08,TX,15579305.0,0.0,45
2021-11-08,TN,3276746.0,0.0,45
2021-11-08,SD,471566.0,0.0,45
2021-11-08,SC,2597472.0,0.0,45
2021-11-08,RI,756337.0,0.0,45
2021-11-08,PW,15726.0,0.0,45
2021-11-08,PR,2360622.0,0.0,45
2021-11-08,PA,7819502.0,0.0,45
2021-11-08,OR,2667323.0,0.0,45
2021-11-08,OK,2000242.0,0.0,45
2021-11-08,OH,6103017.0,0.0,45
2021-11-08,NY,13080177.0,0.0,45
2021-11-08,NV,1646482.0,0.0,45
2021-11-08,NM,1311518.0,0.0,45
2021-11-08,NJ,5932079.0,0.0,45
2021-11-08,NH,861379.0,0.0,45
2021-11-08,NE,1093202.0,0.0,45
2021-11-08,ND,365299.0,0.0,45
2021-11-08,NC,5582677.0,0.0,45
