source,target,correlation
Indiana,Delaware,0.8098974276314708
Indiana,Florida,0.7281568699694386
Indiana,Georgia,0.758214377130598
Indiana,Hawaii,0.7861527084250579
Indiana,Idaho,0.8107107623652215
Indiana,Illinois,0.9600742180058305
Indiana,Iowa,0.8488187879052577
Indiana,Kentucky,0.9325962542870415
Indiana,Maine,0.7197403374593949
Indiana,Maryland,0.8889291783092751
Indiana,Massachusetts,0.9017019246048462
Indiana,Minnesota,0.7357912858433757
Indiana,Montana,0.7900237663401329
Indiana,Nebraska,0.7669128810785454
Indiana,New Jersey,0.9376407641586337
Indiana,New Mexico,0.8517791941617215
Indiana,New York,0.9553059901411424
Indiana,North Carolina,0.7363770369402207
Indiana,North Dakota,0.7056070512972261
Indiana,Ohio,0.82932252542679
Indiana,Oklahoma,0.850079177738874
Indiana,Oregon,0.7871581604406909
Indiana,Pennsylvania,0.8316352891241192
Indiana,Rhode Island,0.7778946863542276
Indiana,South Dakota,0.8408335390651088
Indiana,Tennessee,0.9009924895202042
Indiana,Utah,0.8392534377891032
Indiana,Vermont,0.8329695677709142
Indiana,Virginia,0.828042542517995
Indiana,Washington,0.869259937115705
Indiana,West Virginia,0.9048553893208982
Indiana,Wisconsin,0.7953660648024374
Indiana,Wyoming,0.7916172820350136
Iowa,Arizona,0.9006803989568528
Iowa,Colorado,0.8885564197696613
Iowa,Delaware,0.8702062697549601
Iowa,Idaho,0.7556612025512093
Iowa,Illinois,0.7527786798440705
Iowa,Indiana,0.8488187879052577
Iowa,Kentucky,0.8912190829160512
Iowa,Maine,0.8456057290233271
Iowa,Maryland,0.8218535641581795
Iowa,Massachusetts,0.8733143238310852
Iowa,Michigan,0.8020083575192104
Iowa,Minnesota,0.8823820872280042
Iowa,Montana,0.9360814443049893
Iowa,Nebraska,0.7322458478773841
Iowa,New Hampshire,0.8366084859339076
Iowa,New Jersey,0.8002016338090895
Iowa,New Mexico,0.8856381097785525
Iowa,New York,0.88325441642484
Iowa,North Dakota,0.9335259190702471
Iowa,Ohio,0.9745342617787767
Iowa,Oregon,0.8171093972946994
Iowa,Pennsylvania,0.9539215911250725
Iowa,South Dakota,0.9285548329327449
Iowa,Utah,0.9046884703999378
Iowa,Vermont,0.8854750217809878
Iowa,Virginia,0.8562649512684448
Iowa,West Virginia,0.8425130066117289
Iowa,Wisconsin,0.8728361320608148
Iowa,Wyoming,0.9205519872438699
Kansas,New Jersey,0.7204854824983298
Kansas,Vermont,0.7152338792632822
Kentucky,Arizona,0.9193759426840751
Kentucky,California,0.7729063861849066
Kentucky,Colorado,0.8308822024370032
Kentucky,Connecticut,0.720212458136554
Kentucky,Delaware,0.8230623262970046
Kentucky,Idaho,0.7685379297989781
Kentucky,Illinois,0.8746107646131123
Kentucky,Indiana,0.9325962542870415
Kentucky,Iowa,0.8912190829160512
Kentucky,Maine,0.752774194688558
Kentucky,Maryland,0.8304536122328056
Kentucky,Massachusetts,0.9133155848271436
Kentucky,Michigan,0.7942664467040086
Kentucky,Minnesota,0.8419958540047937
Kentucky,Montana,0.8677297852981912
Kentucky,Nebraska,0.8020111467230461
Kentucky,New Hampshire,0.7842088691301584
Kentucky,New Jersey,0.8653011179291599
Kentucky,New Mexico,0.882322918486797
Kentucky,New York,0.9439494708509567
Kentucky,North Dakota,0.8068620475594789
Kentucky,Ohio,0.8605656746665415
Kentucky,Oklahoma,0.8328258758949459
Kentucky,Oregon,0.8348430295993471
Kentucky,Pennsylvania,0.8920001341789067
Kentucky,Rhode Island,0.7186021153458616
Kentucky,South Dakota,0.8870397049257357
Kentucky,Tennessee,0.8425404602214657
Kentucky,Utah,0.8800814651752978
Kentucky,Vermont,0.8258278491261614
Kentucky,Virginia,0.8016251585557331
Kentucky,Washington,0.7962596332997907
Kentucky,West Virginia,0.8820377522820574
Kentucky,Wisconsin,0.8345038950915418
Kentucky,Wyoming,0.8818389535979143
Louisiana,Arkansas,0.912431549340397
Louisiana,Mississippi,0.9280295168898853
Louisiana,Missouri,0.8291405379628004
Louisiana,Nevada,0.7646423322543819
Louisiana,Texas,0.7329223979244683
Maine,Arizona,0.8001684752255439
Maine,Colorado,0.8097835064289336
Maine,Indiana,0.7197403374593949
Maine,Iowa,0.8456057290233271
Maine,Kentucky,0.752774194688558
Maine,Massachusetts,0.784401867772789
Maine,Michigan,0.7525003859899814
Maine,Minnesota,0.801895515464278
Maine,Montana,0.7853368720756233
Maine,New Hampshire,0.8013158682767118
Maine,New Mexico,0.8434144472236066
Maine,New York,0.7400052826769006
Maine,North Dakota,0.8204743736990466
Maine,Ohio,0.8325016899713736
Maine,Oregon,0.7714387000271595
Maine,Pennsylvania,0.8442338509970703
Maine,South Dakota,0.8348506103970368
Maine,Utah,0.7431528698116879
Maine,Vermont,0.7341191192918244
Maine,Wisconsin,0.8140308927166272
Maine,Wyoming,0.7662843736960401
Maryland,Alabama,0.7312037108704039
Maryland,Alaska,0.7018431935511434
Maryland,Arizona,0.7553680664780301
Maryland,California,0.8769706701906957
Maryland,Delaware,0.8580403784051306
Maryland,Florida,0.8008796067984092
Maryland,Georgia,0.8896201500955315
Maryland,Hawaii,0.8460783151316363
Maryland,Idaho,0.9404740647546551
Maryland,Illinois,0.8222821908726525
Maryland,Indiana,0.8889291783092751
Maryland,Iowa,0.8218535641581795
Maryland,Kentucky,0.8304536122328056
Maryland,Massachusetts,0.7096786241177196
Maryland,Montana,0.7864565611596713
Maryland,New Jersey,0.9088191826505605
Maryland,New Mexico,0.7738120135306746
Maryland,New York,0.8203452592375468
Maryland,North Carolina,0.82257563331077
Maryland,North Dakota,0.7282850841327745
Maryland,Ohio,0.8298083068541477
Maryland,Oklahoma,0.884391414364149
Maryland,Oregon,0.7628879629114287
Maryland,Pennsylvania,0.7199693722179122
Maryland,South Carolina,0.7776420143712058
Maryland,Tennessee,0.8290322319456126
Maryland,Texas,0.7488554735618937
Maryland,Utah,0.8562283334082104
Maryland,Vermont,0.8133501654688725
Maryland,Virginia,0.9400205670074415
Maryland,Washington,0.9302490469306011
Maryland,West Virginia,0.947288752624325
Maryland,Wyoming,0.8183384661002414
Massachusetts,Arizona,0.9417892722154111
Massachusetts,Colorado,0.8704364700071674
Massachusetts,Illinois,0.8585082280687685
Massachusetts,Indiana,0.9017019246048462
Massachusetts,Iowa,0.8733143238310852
Massachusetts,Kentucky,0.9133155848271436
Massachusetts,Maine,0.784401867772789
Massachusetts,Maryland,0.7096786241177196
Massachusetts,Michigan,0.8999684715465761
Massachusetts,Minnesota,0.9066288640146497
Massachusetts,Montana,0.8249791881969439
Massachusetts,Nebraska,0.7511337151253742
Massachusetts,New Hampshire,0.8700140826506765
Massachusetts,New Jersey,0.780647207578784
Massachusetts,New Mexico,0.90470209361608
Massachusetts,New York,0.9499807375511701
Massachusetts,North Dakota,0.7751171432502348
Massachusetts,Ohio,0.8251947821623727
Massachusetts,Oregon,0.7514928698487271
Massachusetts,Pennsylvania,0.9236395402557595
Massachusetts,Rhode Island,0.7373516288729233
Massachusetts,South Dakota,0.9398481020269415
Massachusetts,Tennessee,0.7457524449740625
Massachusetts,Utah,0.8135926259792469
Massachusetts,Vermont,0.7720252741348257
Massachusetts,West Virginia,0.7585387181235952
Massachusetts,Wisconsin,0.9314319899115848
Massachusetts,Wyoming,0.7814473921107865
Michigan,Arizona,0.8539290927162823
Michigan,Colorado,0.9428435855397752
Michigan,Iowa,0.8020083575192104
Michigan,Kentucky,0.7942664467040086
Michigan,Maine,0.7525003859899814
Michigan,Massachusetts,0.8999684715465761
Michigan,Minnesota,0.9707833197000966
Michigan,Montana,0.7981485763194734
Michigan,New Hampshire,0.9498676747450115
Michigan,New Mexico,0.7939018151851299
Michigan,New York,0.8136927166489824
Michigan,North Dakota,0.8035413113085053
Michigan,Ohio,0.74057831830533
Michigan,Pennsylvania,0.911999174472292
Michigan,South Dakota,0.9221911061552994
Michigan,Wisconsin,0.9418960436735818
Michigan,Wyoming,0.7216426856681953
Minnesota,Arizona,0.8721026377257617
Minnesota,Colorado,0.9744772322828635
Minnesota,Indiana,0.7357912858433757
Minnesota,Iowa,0.8823820872280042
Minnesota,Kentucky,0.8419958540047937
Minnesota,Maine,0.801895515464278
Minnesota,Massachusetts,0.9066288640146497
Minnesota,Michigan,0.9707833197000966
Minnesota,Montana,0.8729579577477868
Minnesota,New Hampshire,0.9569716388059702
Minnesota,New Mexico,0.8403428516907072
Minnesota,New York,0.8438782050028666
Minnesota,North Dakota,0.8725849511991595
Minnesota,Ohio,0.8339236345623264
Minnesota,Oregon,0.706112717317673
Minnesota,Pennsylvania,0.9469331234838105
Minnesota,South Dakota,0.9495312546132408
Minnesota,Utah,0.7845262716573085
Minnesota,Vermont,0.7154952404828797
Minnesota,Wisconsin,0.9345125322340867
Minnesota,Wyoming,0.8236606524890732
Mississippi,Arkansas,0.8747849175676818
Mississippi,Louisiana,0.9280295168898853
Mississippi,Missouri,0.8242868621527429
Mississippi,Nevada,0.7407158396549646
Mississippi,North Carolina,0.7957829555287006
Mississippi,South Carolina,0.8401806471961144
Mississippi,Texas,0.8783257856101739
Mississippi,Virgin Islands,0.7003903299656827
Missouri,Arkansas,0.9088945641292157
Missouri,Louisiana,0.8291405379628004
Missouri,Mississippi,0.8242868621527429
Missouri,Nevada,0.9075225668497221
Missouri,South Carolina,0.7321362235352503
Missouri,Texas,0.7786826558683771
Montana,Arizona,0.8408414654419366
Montana,Colorado,0.8666426876359861
Montana,Delaware,0.8401775862732662
Montana,Idaho,0.7336025976132948
Montana,Indiana,0.7900237663401329
Montana,Iowa,0.9360814443049893
Montana,Kentucky,0.8677297852981912
Montana,Maine,0.7853368720756233
Montana,Maryland,0.7864565611596713
Montana,Massachusetts,0.8249791881969439
Montana,Michigan,0.7981485763194734
Montana,Minnesota,0.8729579577477868
Montana,Nebraska,0.7041529087765774
Montana,New Hampshire,0.8066360508573535
Montana,New Jersey,0.7581515826545803
Montana,New Mexico,0.8362336501429696
Montana,New York,0.8429950397966226
Montana,North Dakota,0.9617206191830859
Montana,Ohio,0.9134071251643365
Montana,Oregon,0.719730203640515
Montana,Pennsylvania,0.90064618227446
Montana,South Dakota,0.9038660925168522
Montana,Utah,0.8737996045141506
Montana,Vermont,0.7507463500174488
Montana,Virginia,0.80265212278053
Montana,West Virginia,0.8329113854222508
Montana,Wisconsin,0.7927384156563052
Montana,Wyoming,0.9042574565646204
Nebraska,Arizona,0.7101781408013046
Nebraska,Indiana,0.7669128810785454
Nebraska,Iowa,0.7322458478773841
Nebraska,Kentucky,0.8020111467230461
Nebraska,Massachusetts,0.7511337151253742
Nebraska,Montana,0.7041529087765774
Nebraska,New York,0.7308632120797282
Nebraska,Ohio,0.7705748931500497
Nebraska,Pennsylvania,0.761872525836699
Nebraska,South Dakota,0.7588194001874023
Nebraska,Vermont,0.7111905676007543
Nebraska,Virginia,0.7377715456413214
Nebraska,West Virginia,0.7938589262216608
Nebraska,Wyoming,0.7020340367541323
Nevada,Arkansas,0.8557453366127747
Nevada,Louisiana,0.7646423322543819
Nevada,Mississippi,0.7407158396549646
Nevada,Missouri,0.9075225668497221
Nevada,North Carolina,0.7159223534309812
Nevada,South Carolina,0.7515943330874385
Nevada,Tennessee,0.7174354146032547
Nevada,Texas,0.7855539924532685
New Hampshire,Arizona,0.8352049437601694
New Hampshire,Colorado,0.9683048381163814
New Hampshire,Iowa,0.8366084859339076
New Hampshire,Kentucky,0.7842088691301584
New Hampshire,Maine,0.8013158682767118
New Hampshire,Massachusetts,0.8700140826506765
New Hampshire,Michigan,0.9498676747450115
New Hampshire,Minnesota,0.9569716388059702
New Hampshire,Montana,0.8066360508573535
New Hampshire,New Mexico,0.8538359363663327
New Hampshire,New York,0.8078042590031028
New Hampshire,North Dakota,0.8227074525695247
New Hampshire,Ohio,0.7762167832649401
New Hampshire,Oregon,0.7530991825507074
New Hampshire,Pennsylvania,0.9100564979038843
New Hampshire,South Dakota,0.8938803734441616
New Hampshire,Utah,0.7426509717510922
New Hampshire,Vermont,0.7065162312806366
New Hampshire,Wisconsin,0.9183243468900674
New Hampshire,Wyoming,0.7683015048526672
New Jersey,Alabama,0.700360971803599
New Jersey,Arizona,0.8160988681266326
New Jersey,California,0.8691457958534292
New Jersey,Connecticut,0.7667864369333403
New Jersey,Delaware,0.8720311857127095
New Jersey,Florida,0.7499635644486281
New Jersey,Georgia,0.8521982792826635
New Jersey,Hawaii,0.8174944519786734
New Jersey,Idaho,0.870580976118962
New Jersey,Illinois,0.9125987851590961
New Jersey,Indiana,0.9376407641586337
New Jersey,Iowa,0.8002016338090895
New Jersey,Kansas,0.7204854824983298
New Jersey,Kentucky,0.8653011179291599
New Jersey,Maryland,0.9088191826505605
New Jersey,Massachusetts,0.780647207578784
New Jersey,Montana,0.7581515826545803
New Jersey,New Mexico,0.7718494182494223
New Jersey,New York,0.8829413794958133
New Jersey,North Carolina,0.8246309563643524
New Jersey,Ohio,0.7881406959952477
New Jersey,Oklahoma,0.8571623228259577
New Jersey,Oregon,0.7402741871864518
New Jersey,Pennsylvania,0.7218670829184501
New Jersey,Rhode Island,0.7357626748035045
New Jersey,South Carolina,0.7947921992973941
New Jersey,South Dakota,0.7248835358518841
New Jersey,Tennessee,0.8870550329050944
New Jersey,Texas,0.7705996071524143
New Jersey,Utah,0.8005656372538569
New Jersey,Vermont,0.7957503940749484
New Jersey,Virginia,0.8749524418090668
New Jersey,Washington,0.9100336183637341
New Jersey,West Virginia,0.8980089061000958
New Jersey,Wyoming,0.7439632098761514
New Mexico,Arizona,0.8801758967425812
New Mexico,California,0.7248328933330986
New Mexico,Colorado,0.8460297530036882
New Mexico,Delaware,0.7104202959589958
New Mexico,Illinois,0.7942039688270545
New Mexico,Indiana,0.8517791941617215
New Mexico,Iowa,0.8856381097785525
New Mexico,Kentucky,0.882322918486797
New Mexico,Maine,0.8434144472236066
New Mexico,Maryland,0.7738120135306746
New Mexico,Massachusetts,0.90470209361608
New Mexico,Michigan,0.7939018151851299
New Mexico,Minnesota,0.8403428516907072
New Mexico,Montana,0.8362336501429696
New Mexico,New Hampshire,0.8538359363663327
New Mexico,New Jersey,0.7718494182494223
New Mexico,New York,0.8872657272605811
New Mexico,North Dakota,0.8055191291786374
New Mexico,Ohio,0.8335085941521331
New Mexico,Oklahoma,0.7480893160342967
New Mexico,Oregon,0.8451694074196032
New Mexico,Pennsylvania,0.8667399790894224
New Mexico,Rhode Island,0.7117588827528494
New Mexico,South Dakota,0.8604404962885314
New Mexico,Utah,0.8750053262275544
New Mexico,Vermont,0.7860628318122396
New Mexico,Virginia,0.7415008263749712
New Mexico,Washington,0.7042077612904815
New Mexico,West Virginia,0.7780366217293935
New Mexico,Wisconsin,0.8317784689549111
New Mexico,Wyoming,0.8163745212183144
New York,Arizona,0.9302021118406276
New York,California,0.7601743380201533
New York,Colorado,0.8154683832032462
New York,Connecticut,0.7252530606704407
New York,Delaware,0.7898203906362453
New York,Idaho,0.7053627165956459
New York,Illinois,0.919767141242488
New York,Indiana,0.9553059901411424
New York,Iowa,0.88325441642484
New York,Kentucky,0.9439494708509567
New York,Maine,0.7400052826769006
New York,Maryland,0.8203452592375468
New York,Massachusetts,0.9499807375511701
New York,Michigan,0.8136927166489824
New York,Minnesota,0.8438782050028666
New York,Montana,0.8429950397966226
New York,Nebraska,0.7308632120797282
New York,New Hampshire,0.8078042590031028
New York,New Jersey,0.8829413794958133
New York,New Mexico,0.8872657272605811
New York,North Dakota,0.7781731571424374
New York,Ohio,0.8389805708562372
New York,Oklahoma,0.7912554462041387
New York,Oregon,0.8213906384899146
New York,Pennsylvania,0.8947755103074029
New York,Rhode Island,0.7815950455991638
New York,South Dakota,0.8916988643485014
New York,Tennessee,0.8366108116256973
New York,Utah,0.8781478829224659
New York,Vermont,0.8404792016927953
New York,Virginia,0.7530268657505769
New York,Washington,0.7756059463050704
New York,West Virginia,0.8267704142026455
New York,Wisconsin,0.8752342883573747
New York,Wyoming,0.8251285644507321
North Carolina,Alabama,0.8778456355215399
North Carolina,California,0.875888631856624
North Carolina,Florida,0.7305865053794207
North Carolina,Georgia,0.9734039531765667
North Carolina,Hawaii,0.8988968817647421
North Carolina,Idaho,0.8442498511970709
North Carolina,Illinois,0.7466077115105271
North Carolina,Indiana,0.7363770369402207
North Carolina,Maryland,0.82257563331077
North Carolina,Mississippi,0.7957829555287006
North Carolina,Nevada,0.7159223534309812
North Carolina,New Jersey,0.8246309563643524
North Carolina,Oklahoma,0.8641832990322148
North Carolina,South Carolina,0.9829295245619529
North Carolina,Tennessee,0.8236743161413083
North Carolina,Texas,0.9756901660097729
North Carolina,Virginia,0.743481800696089
North Carolina,Washington,0.9291438403283686
North Carolina,West Virginia,0.7726844322415996
North Dakota,Arizona,0.8045782953171159
North Dakota,Colorado,0.8895403985009321
North Dakota,Delaware,0.8155958847241579
North Dakota,Indiana,0.7056070512972261
North Dakota,Iowa,0.9335259190702471
North Dakota,Kentucky,0.8068620475594789
North Dakota,Maine,0.8204743736990466
North Dakota,Maryland,0.7282850841327745
North Dakota,Massachusetts,0.7751171432502348
North Dakota,Michigan,0.8035413113085053
North Dakota,Minnesota,0.8725849511991595
North Dakota,Montana,0.9617206191830859
North Dakota,New Hampshire,0.8227074525695247
North Dakota,New Mexico,0.8055191291786374
North Dakota,New York,0.7781731571424374
North Dakota,Ohio,0.9131740910082072
North Dakota,Oregon,0.7236081436222527
North Dakota,Pennsylvania,0.9075936482293125
North Dakota,South Dakota,0.8831717944911506
North Dakota,Utah,0.8512066341737297
North Dakota,Vermont,0.7268074779698577
North Dakota,Virginia,0.7562058131390444
North Dakota,West Virginia,0.7716639306682531
North Dakota,Wisconsin,0.7962916469046453
North Dakota,Wyoming,0.8996647955771933
Ohio,Alaska,0.7046770761872464
Ohio,Arizona,0.8486901950155727
Ohio,Colorado,0.8438382332117703
Ohio,Delaware,0.8755201044469115
Ohio,Idaho,0.7827843164023202
Ohio,Illinois,0.7202432045380001
Ohio,Indiana,0.82932252542679
Ohio,Iowa,0.9745342617787767
Ohio,Kentucky,0.8605656746665415
Ohio,Maine,0.8325016899713736
Ohio,Maryland,0.8298083068541477
Ohio,Massachusetts,0.8251947821623727
Ohio,Michigan,0.74057831830533
Ohio,Minnesota,0.8339236345623264
Ohio,Montana,0.9134071251643365
Ohio,Nebraska,0.7705748931500497
Ohio,New Hampshire,0.7762167832649401
Ohio,New Jersey,0.7881406959952477
Ohio,New Mexico,0.8335085941521331
Ohio,New York,0.8389805708562372
Ohio,North Dakota,0.9131740910082072
Ohio,Oregon,0.7989480978064738
Ohio,Pennsylvania,0.9380012661303087
Ohio,South Dakota,0.8978734005875241
