source,target,correlation
Connecticut,New Jersey,0.9455650024415497
Connecticut,New York,0.904889698648412
Connecticut,Ohio,0.73337195329612
Connecticut,Pennsylvania,0.7802780197694131
Connecticut,Rhode Island,0.9293891283057345
Connecticut,Vermont,0.726048342830421
Connecticut,Wisconsin,0.7082130269232653
Delaware,Arizona,0.7761823847539209
Delaware,Connecticut,0.7744833295485661
Delaware,District of Columbia,0.8034883804471398
Delaware,Illinois,0.8731144181288957
Delaware,Indiana,0.9000698417408034
Delaware,Iowa,0.9254614606337576
Delaware,Kansas,0.857549849426507
Delaware,Maine,0.8673112764661592
Delaware,Maryland,0.9554329829563326
Delaware,Massachusetts,0.8608007610979314
Delaware,Michigan,0.7156583303514259
Delaware,Minnesota,0.7646144661422237
Delaware,Nebraska,0.7755538324332414
Delaware,New Hampshire,0.7793053086141551
Delaware,New Jersey,0.891472429648499
Delaware,New Mexico,0.7158176207374553
Delaware,New York,0.902725284413091
Delaware,North Dakota,0.7518286448297414
Delaware,Ohio,0.963658658271638
Delaware,Pennsylvania,0.9173742469375987
Delaware,Rhode Island,0.878060030380104
Delaware,South Dakota,0.8679770996670072
Delaware,Utah,0.7180276479126866
Delaware,Vermont,0.7886709058836258
Delaware,Virginia,0.8370193937636229
Delaware,West Virginia,0.8203538706039761
Delaware,Wisconsin,0.8883164847513356
District of Columbia,Delaware,0.8034883804471398
District of Columbia,Illinois,0.785681257882349
District of Columbia,Indiana,0.7928455699135043
District of Columbia,Kansas,0.7965169080536638
District of Columbia,Kentucky,0.7439223062346587
District of Columbia,Maryland,0.8019914158037366
District of Columbia,New Jersey,0.8197281979069881
District of Columbia,New York,0.7795181847411677
District of Columbia,North Carolina,0.7251265633284122
District of Columbia,Ohio,0.7811866433022095
District of Columbia,Rhode Island,0.710607181210517
District of Columbia,Virginia,0.835690813767307
District of Columbia,West Virginia,0.703794202893324
Florida,Alabama,0.9409845174726852
Florida,Arkansas,0.9726439275222784
Florida,California,0.8814092240330602
Florida,Georgia,0.9045939105691827
Florida,Hawaii,0.9072777265155094
Florida,Louisiana,0.9301625570303124
Florida,Mississippi,0.968360901658544
Florida,Nevada,0.8659255011989857
Florida,North Carolina,0.7280765994981362
Florida,Oklahoma,0.7769320352688514
Florida,Puerto Rico,0.9180129203970613
Florida,South Carolina,0.8162277513682086
Florida,Tennessee,0.7647272530584065
Florida,Texas,0.8876173052333771
Florida,Virgin Islands,0.8997137379558379
Georgia,Alabama,0.9760166433458508
Georgia,Arkansas,0.8504399894780185
Georgia,California,0.9182302142986678
Georgia,Florida,0.9045939105691827
Georgia,Hawaii,0.9759564577447406
Georgia,Kentucky,0.8697048011987041
Georgia,Louisiana,0.728856783621695
Georgia,Mississippi,0.9340064127156584
Georgia,Nevada,0.8748101976879695
Georgia,North Carolina,0.9193310697023787
Georgia,Oklahoma,0.9313635710711643
Georgia,Oregon,0.8955115120882712
Georgia,Puerto Rico,0.870442993061002
Georgia,South Carolina,0.9685780737337631
Georgia,Tennessee,0.9428495361089304
Georgia,Texas,0.9745856156398007
Georgia,Virgin Islands,0.7733986813167483
Georgia,Virginia,0.7044962322363619
Georgia,Washington,0.8311206417662222
Hawaii,Alabama,0.9593484132344762
Hawaii,Arkansas,0.8542811134708496
Hawaii,California,0.9215316286216506
Hawaii,Florida,0.9072777265155094
Hawaii,Georgia,0.9759564577447406
Hawaii,Kentucky,0.838208678509692
Hawaii,Louisiana,0.7421627796367818
Hawaii,Mississippi,0.929340550636194
Hawaii,Nevada,0.8660494467116425
Hawaii,North Carolina,0.8960313956747205
Hawaii,Oklahoma,0.9014219536171968
Hawaii,Oregon,0.8556146025998271
Hawaii,Puerto Rico,0.9229186255196786
Hawaii,South Carolina,0.9371980452280347
Hawaii,Tennessee,0.9095225406117448
Hawaii,Texas,0.9516146510785956
Hawaii,Virgin Islands,0.7632907194973074
Hawaii,Washington,0.7916810680888021
Idaho,Alaska,0.9516646822086398
Idaho,Montana,0.949544019233693
Idaho,North Dakota,0.7822867206368384
Idaho,Oregon,0.7456375193376106
Idaho,Utah,0.7213291300289747
Idaho,Virginia,0.7575284226257172
Idaho,Washington,0.8268100593491196
Idaho,West Virginia,0.8363061486005107
Idaho,Wyoming,0.9469265247698332
Illinois,Arizona,0.8040424524437457
Illinois,Connecticut,0.9265679839611911
Illinois,Delaware,0.8731144181288957
Illinois,District of Columbia,0.785681257882349
Illinois,Indiana,0.9029197734970571
Illinois,Iowa,0.7647930399413393
Illinois,Kansas,0.9033121128004977
Illinois,Maine,0.799539123697519
Illinois,Maryland,0.8190416248214896
Illinois,Massachusetts,0.9665947729302943
Illinois,Michigan,0.7342677601036105
Illinois,Minnesota,0.7251223226294474
Illinois,Nebraska,0.760727244524725
Illinois,New Hampshire,0.8313914775453354
Illinois,New Jersey,0.97628125456424
Illinois,New Mexico,0.7713323539652515
Illinois,New York,0.9691723727185717
Illinois,Ohio,0.8635521904059795
Illinois,Pennsylvania,0.8615892064830114
Illinois,Rhode Island,0.9367115063773878
Illinois,South Dakota,0.714268534755108
Illinois,Vermont,0.8177165563034585
Illinois,Wisconsin,0.8203798299694585
Indiana,Arizona,0.8480811023303492
Indiana,Connecticut,0.7537399417685453
Indiana,Delaware,0.9000698417408034
Indiana,District of Columbia,0.7928455699135043
Indiana,Illinois,0.9029197734970571
Indiana,Iowa,0.848669652790723
Indiana,Kansas,0.9635128590379524
Indiana,Kentucky,0.7860585342233267
Indiana,Maine,0.7187414523237883
Indiana,Maryland,0.9199549400624054
Indiana,Massachusetts,0.8262931561671791
Indiana,Nebraska,0.7101859579196286
Indiana,New Jersey,0.8599916748685432
Indiana,New Mexico,0.7436897383541279
Indiana,New York,0.8442195911127294
Indiana,North Carolina,0.7031548586063213
Indiana,Ohio,0.9091859951857103
Indiana,Pennsylvania,0.8124953103688218
Indiana,Rhode Island,0.8146499189082095
Indiana,South Dakota,0.8506727222066195
Indiana,Vermont,0.7241598650020106
Indiana,Virginia,0.8464015938836339
Indiana,West Virginia,0.7745810495847442
Indiana,Wisconsin,0.7875588659632411
Iowa,Arizona,0.8180043851611779
Iowa,Colorado,0.7715696070559703
Iowa,Delaware,0.9254614606337576
Iowa,Illinois,0.7647930399413393
Iowa,Indiana,0.848669652790723
Iowa,Kansas,0.7944884540767247
Iowa,Maine,0.8797781966375102
Iowa,Maryland,0.9237363057085295
Iowa,Massachusetts,0.772278601345144
Iowa,Michigan,0.7820201582623254
Iowa,Minnesota,0.8453765636175596
Iowa,Nebraska,0.8426421680739031
Iowa,New Hampshire,0.789453507929294
Iowa,New Jersey,0.7588077983695393
Iowa,New Mexico,0.7848562818231469
Iowa,New York,0.8139500302748048
Iowa,North Dakota,0.8790350826077422
Iowa,Ohio,0.9523012026787385
Iowa,Pennsylvania,0.9194149643655327
Iowa,Rhode Island,0.802544417408652
Iowa,South Dakota,0.9387783605002464
Iowa,Utah,0.8550603707510928
Iowa,Vermont,0.8296338406497804
Iowa,Virginia,0.802879448589381
Iowa,West Virginia,0.8690952639950367
Iowa,Wisconsin,0.9346782146766536
Kansas,Arizona,0.8720347531089009
Kansas,Connecticut,0.7560924712301926
Kansas,Delaware,0.857549849426507
Kansas,District of Columbia,0.7965169080536638
Kansas,Illinois,0.9033121128004977
Kansas,Indiana,0.9635128590379524
Kansas,Iowa,0.7944884540767247
Kansas,Kentucky,0.7731822073426988
Kansas,Maryland,0.9039178198961502
Kansas,Massachusetts,0.8100532745942578
Kansas,New Jersey,0.8498965715245425
Kansas,New Mexico,0.7340481361455785
Kansas,New York,0.8348824831476568
Kansas,North Carolina,0.7191187824769887
Kansas,Ohio,0.8551420900347728
Kansas,Pennsylvania,0.7646710407179939
Kansas,Rhode Island,0.7850456164480908
Kansas,South Dakota,0.780492505377354
Kansas,Virginia,0.8199475136529303
Kansas,West Virginia,0.7092155501040598
Kansas,Wisconsin,0.748551528924932
Kentucky,Alabama,0.8191700843745103
Kentucky,California,0.8104603129020591
Kentucky,District of Columbia,0.7439223062346587
Kentucky,Georgia,0.8697048011987041
Kentucky,Hawaii,0.838208678509692
Kentucky,Indiana,0.7860585342233267
Kentucky,Kansas,0.7731822073426988
Kentucky,Maryland,0.801542916274879
Kentucky,Mississippi,0.7044892321106113
Kentucky,Nevada,0.7819707033339923
Kentucky,North Carolina,0.981554898121606
Kentucky,Oklahoma,0.9393151157771271
Kentucky,Oregon,0.9292795757416074
Kentucky,South Carolina,0.9325791794204022
Kentucky,Tennessee,0.9434985674632496
Kentucky,Texas,0.8828763345856164
Kentucky,Virginia,0.9502464458384422
Kentucky,Washington,0.916048261599149
Kentucky,West Virginia,0.8453634339472866
Kentucky,Wyoming,0.7760940934712203
Louisiana,Alabama,0.7965621035690553
Louisiana,Arkansas,0.9430369653319327
Louisiana,California,0.7880603382181139
Louisiana,Florida,0.9301625570303124
Louisiana,Georgia,0.728856783621695
Louisiana,Hawaii,0.7421627796367818
Louisiana,Mississippi,0.9000905431208518
Louisiana,Nevada,0.7765498827893941
Louisiana,Puerto Rico,0.8490352051197156
Louisiana,Texas,0.7203266328703368
Louisiana,Virgin Islands,0.9031814624526667
Maine,Arizona,0.7405801555010588
Maine,Colorado,0.7601602944714003
Maine,Connecticut,0.7654689172215439
Maine,Delaware,0.8673112764661592
Maine,Illinois,0.799539123697519
Maine,Indiana,0.7187414523237883
Maine,Iowa,0.8797781966375102
Maine,Maryland,0.7730556927545115
Maine,Massachusetts,0.8649635836308615
Maine,Michigan,0.8651898531237736
Maine,Minnesota,0.8765490957830148
Maine,Nebraska,0.8914126997867841
Maine,New Hampshire,0.905098197027712
Maine,New Jersey,0.807403532020195
Maine,New Mexico,0.8007568644628578
Maine,New York,0.8754008047181082
Maine,North Dakota,0.7743729108871555
Maine,Ohio,0.8738482520680289
Maine,Pennsylvania,0.953255744205659
Maine,Rhode Island,0.8936422210288923
Maine,South Dakota,0.8107990390409757
Maine,Utah,0.7208590043350755
Maine,Vermont,0.9057006820851505
Maine,Wisconsin,0.9342954562751887
Maryland,Arizona,0.8324050345476978
Maryland,Delaware,0.9554329829563326
Maryland,District of Columbia,0.8019914158037366
Maryland,Illinois,0.8190416248214896
Maryland,Indiana,0.9199549400624054
Maryland,Iowa,0.9237363057085295
Maryland,Kansas,0.9039178198961502
Maryland,Kentucky,0.801542916274879
Maryland,Maine,0.7730556927545115
Maryland,Massachusetts,0.764511881903145
Maryland,Minnesota,0.7210815998055147
Maryland,Nebraska,0.7392801287042403
Maryland,New Jersey,0.8140704406634572
Maryland,New Mexico,0.7158066418034963
Maryland,New York,0.8291347285592625
Maryland,North Carolina,0.7294777595218063
Maryland,North Dakota,0.7701451128856984
Maryland,Ohio,0.9288062223921636
Maryland,Oregon,0.709488878505594
Maryland,Pennsylvania,0.8470420666550166
Maryland,Rhode Island,0.783940926756387
Maryland,South Dakota,0.8817616423623147
Maryland,Utah,0.7811975437636385
Maryland,Vermont,0.7143327772762313
Maryland,Virginia,0.9099206190675316
Maryland,Washington,0.7412154594393757
Maryland,West Virginia,0.8657623842462855
Maryland,Wisconsin,0.8500850671755369
Massachusetts,Arizona,0.7544994044411875
Massachusetts,Connecticut,0.9377116446994659
Massachusetts,Delaware,0.8608007610979314
Massachusetts,Illinois,0.9665947729302943
Massachusetts,Indiana,0.8262931561671791
Massachusetts,Iowa,0.772278601345144
Massachusetts,Kansas,0.8100532745942578
Massachusetts,Maine,0.8649635836308615
Massachusetts,Maryland,0.764511881903145
Massachusetts,Michigan,0.8228843880830387
Massachusetts,Minnesota,0.8011214901700531
Massachusetts,Nebraska,0.8202760719330336
Massachusetts,New Hampshire,0.9153971701144896
Massachusetts,New Jersey,0.962390439622461
Massachusetts,New Mexico,0.7884013638018466
Massachusetts,New York,0.9689785511484613
Massachusetts,Ohio,0.8554240373606108
Massachusetts,Pennsylvania,0.9171100425093511
Massachusetts,Rhode Island,0.962896876745422
Massachusetts,South Dakota,0.7087272617728233
Massachusetts,Vermont,0.890760575278469
Massachusetts,Wisconsin,0.8619970371588478
Michigan,Arizona,0.7969808468365028
Michigan,Colorado,0.839628065859252
Michigan,Delaware,0.7156583303514259
Michigan,Illinois,0.7342677601036105
Michigan,Iowa,0.7820201582623254
Michigan,Maine,0.8651898531237736
Michigan,Massachusetts,0.8228843880830387
Michigan,Minnesota,0.9699467910343885
Michigan,Nebraska,0.9555974002815806
Michigan,New Hampshire,0.9607463245568407
Michigan,New Mexico,0.9249650798410131
Michigan,New York,0.8029780247350329
Michigan,North Dakota,0.7206638517886793
Michigan,Ohio,0.7579574760342067
Michigan,Pennsylvania,0.9174656264958511
Michigan,Rhode Island,0.7971590950783807
Michigan,South Dakota,0.7700212529279281
Michigan,Utah,0.7147905456162312
Michigan,Vermont,0.967397545889456
Michigan,Wisconsin,0.917709125186693
Minnesota,Arizona,0.8338642663249367
Minnesota,Colorado,0.8859162093240635
Minnesota,Delaware,0.7646144661422237
Minnesota,Illinois,0.7251223226294474
Minnesota,Iowa,0.8453765636175596
Minnesota,Maine,0.8765490957830148
Minnesota,Maryland,0.7210815998055147
Minnesota,Massachusetts,0.8011214901700531
Minnesota,Michigan,0.9699467910343885
Minnesota,Nebraska,0.978618793627922
Minnesota,New Hampshire,0.9395617161253377
Minnesota,New Mexico,0.9339452589846304
Minnesota,New York,0.8006471186262896
Minnesota,North Dakota,0.8144239467182194
Minnesota,Ohio,0.8063712262478362
Minnesota,Pennsylvania,0.9361908948416361
Minnesota,Rhode Island,0.7750062488321969
Minnesota,South Dakota,0.8354495557634208
Minnesota,Utah,0.7998339913661325
Minnesota,Vermont,0.9647018166831597
Minnesota,Wisconsin,0.9461653530484699
Mississippi,Alabama,0.9462400800405715
Mississippi,Arkansas,0.9340053156179957
Mississippi,California,0.9205566143988383
Mississippi,Florida,0.968360901658544
Mississippi,Georgia,0.9340064127156584
Mississippi,Hawaii,0.929340550636194
Mississippi,Kentucky,0.7044892321106113
Mississippi,Louisiana,0.9000905431208518
Mississippi,Nevada,0.8616135325395645
Mississippi,North Carolina,0.7944357969003469
Mississippi,Oklahoma,0.8265226958553836
Mississippi,Oregon,0.7880186386586011
Mississippi,Puerto Rico,0.9237237194021392
Mississippi,South Carolina,0.84844338563762
Mississippi,Tennessee,0.8024829881725535
Mississippi,Texas,0.9097518710675317
Mississippi,Virgin Islands,0.8781877966279843
Mississippi,Washington,0.7038821540046128
Missouri,Arkansas,0.7658331030912923
Missouri,California,0.7047502024525509
Missouri,Nevada,0.7238899553137513
Montana,Alaska,0.9441474858206867
Montana,Idaho,0.949544019233693
Montana,North Dakota,0.8727021419149854
Montana,Utah,0.8021749826219705
Montana,Washington,0.7070411311698327
Montana,West Virginia,0.7971574996141049
Montana,Wyoming,0.910873088207538
Nebraska,Arizona,0.8666816381014213
Nebraska,Colorado,0.8854001665009079
Nebraska,Delaware,0.7755538324332414
Nebraska,Illinois,0.760727244524725
Nebraska,Indiana,0.7101859579196286
Nebraska,Iowa,0.8426421680739031
Nebraska,Maine,0.8914126997867841
Nebraska,Maryland,0.7392801287042403
Nebraska,Massachusetts,0.8202760719330336
Nebraska,Michigan,0.9555974002815806
Nebraska,Minnesota,0.978618793627922
Nebraska,New Hampshire,0.9444978619919819
Nebraska,New Jersey,0.7090170321687671
Nebraska,New Mexico,0.9579011725888636
Nebraska,New York,0.8217775719311239
Nebraska,North Dakota,0.7997125366925903
Nebraska,Ohio,0.8045872197972509
Nebraska,Pennsylvania,0.9344071507422205
Nebraska,Rhode Island,0.7899505367473412
Nebraska,South Dakota,0.8379219301667177
Nebraska,Utah,0.8008617635766783
Nebraska,Vermont,0.9694973646354786
Nebraska,Wisconsin,0.9434678755014854
Nevada,Alabama,0.9188061474369945
Nevada,Arkansas,0.8869988914006892
Nevada,California,0.9261330512437762
Nevada,Florida,0.8659255011989857
Nevada,Georgia,0.8748101976879695
Nevada,Hawaii,0.8660494467116425
Nevada,Kentucky,0.7819707033339923
Nevada,Louisiana,0.7765498827893941
Nevada,Mississippi,0.8616135325395645
Nevada,Missouri,0.7238899553137513
Nevada,North Carolina,0.8468927955879393
Nevada,Oklahoma,0.8678550266655065
Nevada,Oregon,0.7887522319068961
Nevada,Puerto Rico,0.7977069061438656
Nevada,South Carolina,0.8651327493944164
Nevada,Tennessee,0.8373087314754286
Nevada,Texas,0.908444616078056
Nevada,Virgin Islands,0.8086082053188113
Nevada,Washington,0.7595919346428024
New Hampshire,Arizona,0.7738255619147779
New Hampshire,Colorado,0.7575854038480838
New Hampshire,Connecticut,0.7739795730688905
New Hampshire,Delaware,0.7793053086141551
New Hampshire,Illinois,0.8313914775453354
New Hampshire,Iowa,0.789453507929294
New Hampshire,Maine,0.905098197027712
New Hampshire,Massachusetts,0.9153971701144896
New Hampshire,Michigan,0.9607463245568407
New Hampshire,Minnesota,0.9395617161253377
New Hampshire,Nebraska,0.9444978619919819
New Hampshire,New Jersey,0.8059762955907644
New Hampshire,New Mexico,0.8914768117526165
New Hampshire,New York,0.8875115722756601
New Hampshire,Ohio,0.8039343521978841
New Hampshire,Pennsylvania,0.9479430720419826
New Hampshire,Rhode Island,0.8824806953001235
New Hampshire,South Dakota,0.7553172599816712
New Hampshire,Vermont,0.9807023531814507
New Hampshire,Wisconsin,0.9209383837913586
New Jersey,Arizona,0.7093182637754704
New Jersey,Connecticut,0.9455650024415497
New Jersey,Delaware,0.891472429648499
New Jersey,District of Columbia,0.8197281979069881
New Jersey,Illinois,0.97628125456424
New Jersey,Indiana,0.8599916748685432
New Jersey,Iowa,0.7588077983695393
New Jersey,Kansas,0.8498965715245425
New Jersey,Maine,0.807403532020195
New Jersey,Maryland,0.8140704406634572
New Jersey,Massachusetts,0.962390439622461
New Jersey,Nebraska,0.7090170321687671
New Jersey,New Hampshire,0.8059762955907644
New Jersey,New York,0.9734230207154784
New Jersey,Ohio,0.8685674050987071
New Jersey,Pennsylvania,0.8561844054241811
New Jersey,Rhode Island,0.9505504589501281
New Jersey,Vermont,0.7806523348281729
New Jersey,Wisconsin,0.8045128210264532
New Mexico,Arizona,0.9372283044921818
New Mexico,Colorado,0.8866670015090298
New Mexico,Delaware,0.7158176207374553
New Mexico,Illinois,0.7713323539652515
New Mexico,Indiana,0.7436897383541279
New Mexico,Iowa,0.7848562818231469
New Mexico,Kansas,0.7340481361455785
New Mexico,Maine,0.8007568644628578
New Mexico,Maryland,0.7158066418034963
New Mexico,Massachusetts,0.7884013638018466
New Mexico,Michigan,0.9249650798410131
New Mexico,Minnesota,0.9339452589846304
New Mexico,Nebraska,0.9579011725888636
New Mexico,New Hampshire,0.8914768117526165
New Mexico,New York,0.7915240235564873
New Mexico,North Dakota,0.715086470162137
New Mexico,Ohio,0.7522150093887086
New Mexico,Pennsylvania,0.8679495220163864
New Mexico,Rhode Island,0.7476026335864158
New Mexico,South Dakota,0.817404481839275
New Mexico,Utah,0.8058721619406375
New Mexico,Vermont,0.9340358661077132
New Mexico,Wisconsin,0.8838585543802736
New York,Arizona,0.7886607564230702
New York,Connecticut,0.904889698648412
New York,Delaware,0.902725284413091
New York,District of Columbia,0.7795181847411677
New York,Illinois,0.9691723727185717
New York,Indiana,0.8442195911127294
New York,Iowa,0.8139500302748048
New York,Kansas,0.8348824831476568
New York,Maine,0.8754008047181082
New York,Maryland,0.8291347285592625
New York,Massachusetts,0.9689785511484613
New York,Michigan,0.8029780247350329
New York,Minnesota,0.8006471186262896
New York,Nebraska,0.8217775719311239
New York,New Hampshire,0.8875115722756601
New York,New Jersey,0.9734230207154784
New York,New Mexico,0.7915240235564873
New York,Ohio,0.8915412570352493
New York,Pennsylvania,0.9182787155510571
New York,Rhode Island,0.9597860356573108
New York,South Dakota,0.7400123643162585
New York,Vermont,0.8754022435517416
New York,Wisconsin,0.8923023730717738
North Carolina,Alabama,0.8903590359816361
North Carolina,California,0.865749093081807
North Carolina,District of Columbia,0.7251265633284122
North Carolina,Florida,0.7280765994981362
North Carolina,Georgia,0.9193310697023787
North Carolina,Hawaii,0.8960313956747205
North Carolina,Indiana,0.7031548586063213
North Carolina,Kansas,0.7191187824769887
North Carolina,Kentucky,0.981554898121606
North Carolina,Maryland,0.7294777595218063
North Carolina,Mississippi,0.7944357969003469
North Carolina,Nevada,0.8468927955879393
North Carolina,Oklahoma,0.969763327480447
North Carolina,Oregon,0.941948172900508
North Carolina,Puerto Rico,0.7165528969381323
North Carolina,South Carolina,0.9671549076553262
North Carolina,Tennessee,0.9645611802277849
North Carolina,Texas,0.9394089193128099
North Carolina,Virginia,0.9092537995913986
North Carolina,Washington,0.9249651589618594
North Carolina,West Virginia,0.7703465589848658
North Carolina,Wyoming,0.7487487888391413
North Dakota,Alaska,0.7929163544428255
North Dakota,Colorado,0.8731339194798678
North Dakota,Delaware,0.7518286448297414
North Dakota,Idaho,0.7822867206368384
North Dakota,Iowa,0.8790350826077422
North Dakota,Maine,0.7743729108871555
North Dakota,Maryland,0.7701451128856984
North Dakota,Michigan,0.7206638517886793
North Dakota,Minnesota,0.8144239467182194
North Dakota,Montana,0.8727021419149854
North Dakota,Nebraska,0.7997125366925903
North Dakota,New Mexico,0.715086470162137
North Dakota,Ohio,0.7919827687919339
North Dakota,Pennsylvania,0.7953330053342322
North Dakota,South Dakota,0.8936365381214683
North Dakota,Utah,0.9233498422034173
North Dakota,Vermont,0.7232194472414222
North Dakota,West Virginia,0.8168267110290628
North Dakota,Wisconsin,0.8320353496210676
North Dakota,Wyoming,0.7474163138536768
Ohio,Arizona,0.7889259308203453
Ohio,Connecticut,0.73337195329612
Ohio,Delaware,0.963658658271638
Ohio,District of Columbia,0.7811866433022095
Ohio,Illinois,0.8635521904059795
Ohio,Indiana,0.9091859951857103
Ohio,Iowa,0.9523012026787385
Ohio,Kansas,0.8551420900347728
Ohio,Maine,0.8738482520680289
Ohio,Maryland,0.9288062223921636
Ohio,Massachusetts,0.8554240373606108
Ohio,Michigan,0.7579574760342067
Ohio,Minnesota,0.8063712262478362
Ohio,Nebraska,0.8045872197972509
Ohio,New Hampshire,0.8039343521978841
Ohio,New Jersey,0.8685674050987071
Ohio,New Mexico,0.7522150093887086
Ohio,New York,0.8915412570352493
Ohio,North Dakota,0.7919827687919339
Ohio,Pennsylvania,0.9290433954866025
Ohio,Rhode Island,0.8616648344525335
Ohio,South Dakota,0.9183090226292271
Ohio,Utah,0.778844114903763
Ohio,Vermont,0.8257678377406126
Ohio,Virginia,0.825171504906615
Ohio,West Virginia,0.8539006621512764
Ohio,Wisconsin,0.9137319746293676
Oklahoma,Alabama,0.9206563386912235
Oklahoma,Arkansas,0.743887199748175
Oklahoma,California,0.88942077228974
Oklahoma,Florida,0.7769320352688514
Oklahoma,Georgia,0.9313635710711643
Oklahoma,Hawaii,0.9014219536171968
Oklahoma,Kentucky,0.9393151157771271
Oklahoma,Mississippi,0.8265226958553836
Oklahoma,Nevada,0.8678550266655065
Oklahoma,North Carolina,0.969763327480447
Oklahoma,Oregon,0.9311182871195269
Oklahoma,Puerto Rico,0.7433423646124914
Oklahoma,South Carolina,0.9620016261109362
Oklahoma,Tennessee,0.9540241715521438
Oklahoma,Texas,0.961208037707701
Oklahoma,Virginia,0.8502043765542056
Oklahoma,Washington,0.9175367963285452
Oklahoma,West Virginia,0.7015451862168887
Oklahoma,Wyoming,0.7368901911096807
Oregon,Alabama,0.8520676304073485
Oregon,California,0.8703755401479437
Oregon,Georgia,0.8955115120882712
Oregon,Hawaii,0.8556146025998271
Oregon,Idaho,0.7456375193376106
Oregon,Kentucky,0.9292795757416074
Oregon,Maryland,0.709488878505594
Oregon,Mississippi,0.7880186386586011
Oregon,Nevada,0.7887522319068961
Oregon,North Carolina,0.941948172900508
Oregon,Oklahoma,0.9311182871195269
Oregon,South Carolina,0.9170042128915045
Oregon,Tennessee,0.9004095810410414
Oregon,Texas,0.8966836526971481
Oregon,Virginia,0.8506739900744478
Oregon,Washington,0.9767358066998043
