source,target,correlation
District of Columbia,Iowa,0.8836436548876151
District of Columbia,Kansas,0.8736695749300931
District of Columbia,Louisiana,0.8823018716819305
District of Columbia,Maine,0.7831634826724734
District of Columbia,Maryland,0.864830811032266
District of Columbia,Massachusetts,0.8828017643623577
District of Columbia,Mississippi,0.904315393975986
District of Columbia,Missouri,0.8368414846838347
District of Columbia,Montana,0.7817889443017821
District of Columbia,Nebraska,0.7970371227849818
District of Columbia,Nevada,0.8949026147571943
District of Columbia,New Hampshire,0.8245570839430904
District of Columbia,New Jersey,0.8710559005500571
District of Columbia,New Mexico,0.8419388440737815
District of Columbia,New York,0.9048949314659239
District of Columbia,North Carolina,0.9067900484634606
District of Columbia,Ohio,0.7576656456307882
District of Columbia,Oklahoma,0.8479659459594958
District of Columbia,Oregon,0.7713585691216547
District of Columbia,Pennsylvania,0.8425887036226191
District of Columbia,Rhode Island,0.7218641612102377
District of Columbia,South Carolina,0.858709044574235
District of Columbia,South Dakota,0.79932844094082
District of Columbia,Tennessee,0.9374488206422428
District of Columbia,Texas,0.8887979830772935
District of Columbia,Utah,0.8409492548295753
District of Columbia,Washington,0.8357641838619684
District of Columbia,West Virginia,0.8135820247626343
District of Columbia,Wisconsin,0.763788885016095
District of Columbia,Wyoming,0.8110909276630697
Florida,Alabama,0.904054127016192
Florida,Arizona,0.898583526144254
Florida,Arkansas,0.7626303892216912
Florida,California,0.9441092223555871
Florida,Connecticut,0.764694680992684
Florida,Delaware,0.8255201015968632
Florida,District of Columbia,0.8436459350917761
Florida,Georgia,0.9364876040188344
Florida,Hawaii,0.7145674849945512
Florida,Iowa,0.7634009500404512
Florida,Kansas,0.8212824307036227
Florida,Louisiana,0.8501217053160492
Florida,Maine,0.7526187276886062
Florida,Maryland,0.7696975356505613
Florida,Massachusetts,0.8679489323855614
Florida,Mississippi,0.8489310414410363
Florida,Missouri,0.7822835692156569
Florida,Nevada,0.8385691562430868
Florida,New Jersey,0.8531323211891817
Florida,New Mexico,0.7643929563750711
Florida,New York,0.9213335826765183
Florida,North Carolina,0.941119476516203
Florida,Ohio,0.7986908831367378
Florida,Oklahoma,0.9324169924561686
Florida,Pennsylvania,0.710705170857275
Florida,Rhode Island,0.7459089584513505
Florida,South Carolina,0.9250366327872053
Florida,Tennessee,0.8511169522360565
Florida,Texas,0.941768881167547
Florida,Utah,0.8313148111490087
Florida,Washington,0.8072622848957387
Georgia,Alabama,0.8996957124884869
Georgia,Arizona,0.8193446858108611
Georgia,California,0.8841002310693072
Georgia,Delaware,0.7955829166576794
Georgia,District of Columbia,0.7392173795149328
Georgia,Florida,0.9364876040188344
Georgia,Hawaii,0.7109437114735527
Georgia,Louisiana,0.7580196648123013
Georgia,Massachusetts,0.7512579892692294
Georgia,Mississippi,0.7342616037422474
Georgia,Nevada,0.7315431708110224
Georgia,New Jersey,0.7047753610165285
Georgia,New York,0.834554124497006
Georgia,North Carolina,0.8784165652303404
Georgia,Oklahoma,0.868411162597914
Georgia,South Carolina,0.8913147657998802
Georgia,Tennessee,0.750337939067702
Georgia,Texas,0.8734229989873431
Georgia,Utah,0.7072276732288898
Hawaii,Alabama,0.7826029152030755
Hawaii,Arizona,0.7471621152552348
Hawaii,California,0.7702946725417776
Hawaii,Florida,0.7145674849945512
Hawaii,Georgia,0.7109437114735527
Hawaii,Louisiana,0.7500042024820609
Hawaii,Montana,0.7018730710080768
Hawaii,New York,0.708223742747395
Hawaii,North Carolina,0.7360981405875363
Hawaii,South Carolina,0.7376448632388111
Hawaii,Texas,0.7520814984620284
Idaho,Arizona,0.8209794861434595
Idaho,Arkansas,0.9438909570266096
Idaho,California,0.7693873055476996
Idaho,Colorado,0.9070298741869169
Idaho,Connecticut,0.9529910936789541
Idaho,District of Columbia,0.7992588492470017
Idaho,Illinois,0.955187957009154
Idaho,Indiana,0.9369201759575063
Idaho,Iowa,0.798269903840722
Idaho,Kansas,0.8719308962027712
Idaho,Louisiana,0.8959511528178434
Idaho,Maine,0.7838142767403827
Idaho,Maryland,0.9458104034710536
Idaho,Massachusetts,0.847561919695003
Idaho,Michigan,0.7566031857616303
Idaho,Minnesota,0.9255382279079237
Idaho,Mississippi,0.9046323017999949
Idaho,Missouri,0.8770064627200136
Idaho,Montana,0.7762119421379154
Idaho,Nebraska,0.9480346636504697
Idaho,Nevada,0.898226534847958
Idaho,New Hampshire,0.9202125639751091
Idaho,New Jersey,0.8573196266443522
Idaho,New Mexico,0.9459134784507874
Idaho,New York,0.8281731281262293
Idaho,North Carolina,0.7596488295655527
Idaho,North Dakota,0.8980909925651902
Idaho,Ohio,0.7569725127722647
Idaho,Oregon,0.8833432786568736
Idaho,Pennsylvania,0.9549511968861085
Idaho,Rhode Island,0.7758839181687072
Idaho,South Dakota,0.959953253810025
Idaho,Tennessee,0.8405296331879059
Idaho,Texas,0.7620209053004231
Idaho,Utah,0.8643374687884725
Idaho,Vermont,0.7937344029310054
Idaho,Washington,0.8220094476228199
Idaho,West Virginia,0.9512342505438326
Idaho,Wisconsin,0.9175164881034003
Idaho,Wyoming,0.9356960094097487
Illinois,Arizona,0.7558375950673079
Illinois,Arkansas,0.8987089436182986
Illinois,Colorado,0.9666356035121659
Illinois,Connecticut,0.9356693606528113
Illinois,District of Columbia,0.7408634236836937
Illinois,Idaho,0.955187957009154
Illinois,Indiana,0.9564810455934551
Illinois,Iowa,0.7502395496222647
Illinois,Kansas,0.8502931240620447
Illinois,Louisiana,0.8225747387241406
Illinois,Maine,0.7547530882562152
Illinois,Maryland,0.9084788882689769
Illinois,Massachusetts,0.7960067788845165
Illinois,Michigan,0.8180357319370046
Illinois,Minnesota,0.9707731212219373
Illinois,Mississippi,0.8537797100276219
Illinois,Missouri,0.8435392759458477
Illinois,Montana,0.7151462768721112
Illinois,Nebraska,0.9686087197428882
Illinois,Nevada,0.8527515169155377
Illinois,New Hampshire,0.9216927916595309
Illinois,New Jersey,0.8040154774663606
Illinois,New Mexico,0.9256537864674509
Illinois,New York,0.7359091719929639
Illinois,North Dakota,0.9221927455158571
Illinois,Oregon,0.8379427088793199
Illinois,Pennsylvania,0.9445429408976207
Illinois,Rhode Island,0.763626433011127
Illinois,South Dakota,0.9667198599692576
Illinois,Tennessee,0.7991942248753767
Illinois,Utah,0.8109564966656758
Illinois,Vermont,0.8056948819571085
Illinois,Washington,0.8301373934407837
Illinois,West Virginia,0.9088878298061778
Illinois,Wisconsin,0.9083204531630525
Illinois,Wyoming,0.9383874477806576
Indiana,Arizona,0.8272727731560094
Indiana,Arkansas,0.9197861565150856
Indiana,California,0.7649249663253844
Indiana,Colorado,0.9102892658209364
Indiana,Connecticut,0.9520922716350184
Indiana,District of Columbia,0.8007612078369178
Indiana,Idaho,0.9369201759575063
Indiana,Illinois,0.9564810455934551
Indiana,Iowa,0.8175817699928207
Indiana,Kansas,0.9383892645778433
Indiana,Louisiana,0.8538844757221037
Indiana,Maine,0.7500696479492447
Indiana,Maryland,0.920272879074288
Indiana,Massachusetts,0.8904890407296185
Indiana,Minnesota,0.8945034798565957
Indiana,Mississippi,0.8984873668825525
Indiana,Missouri,0.9155750209180318
Indiana,Nebraska,0.9525065913604667
Indiana,Nevada,0.8893643482736057
Indiana,New Hampshire,0.9051293894961351
Indiana,New Jersey,0.8749167250495659
Indiana,New Mexico,0.9568880087502231
Indiana,New York,0.8163166736243631
Indiana,North Carolina,0.7871078629318331
Indiana,North Dakota,0.8472587279939676
Indiana,Ohio,0.7939544591804449
Indiana,Oregon,0.8129434178722295
Indiana,Pennsylvania,0.9258756797645964
Indiana,Rhode Island,0.8564206963537927
Indiana,South Dakota,0.9350787072032272
Indiana,Tennessee,0.864524959251087
Indiana,Texas,0.7575965292730488
Indiana,Utah,0.8594265171388283
Indiana,Vermont,0.8512849536902186
Indiana,Washington,0.9018647332687632
Indiana,West Virginia,0.9035885234926774
Indiana,Wisconsin,0.8779038099249414
Indiana,Wyoming,0.929584181480037
Iowa,Alabama,0.8014882905885147
Iowa,Arizona,0.8176677756700828
Iowa,Arkansas,0.8624621259546443
Iowa,California,0.7973479186483053
Iowa,Colorado,0.7114158853345971
Iowa,Connecticut,0.8235192384745548
Iowa,Delaware,0.7013607072701107
Iowa,District of Columbia,0.8836436548876151
Iowa,Florida,0.7634009500404512
Iowa,Idaho,0.798269903840722
Iowa,Illinois,0.7502395496222647
Iowa,Indiana,0.8175817699928207
Iowa,Kansas,0.8562962010012078
Iowa,Louisiana,0.8583007860307946
Iowa,Maine,0.7176091598121428
Iowa,Maryland,0.834399034181709
Iowa,Massachusetts,0.8256777753365125
Iowa,Mississippi,0.8629220361339298
Iowa,Missouri,0.8933961769817561
Iowa,Montana,0.7604849640135806
Iowa,Nebraska,0.7768676133726047
Iowa,Nevada,0.8571336170222812
Iowa,New Hampshire,0.789662686760192
Iowa,New Jersey,0.8067914962685121
Iowa,New Mexico,0.8285589618354536
Iowa,New York,0.8368470879673499
Iowa,North Carolina,0.8604096770664476
Iowa,Ohio,0.7457426599374105
Iowa,Oklahoma,0.7740340039234584
Iowa,Oregon,0.7649771915208003
Iowa,Pennsylvania,0.7913242947732416
Iowa,Rhode Island,0.7566667174189456
Iowa,South Carolina,0.8308733737769615
Iowa,South Dakota,0.8272333578627129
Iowa,Tennessee,0.9262464660848503
Iowa,Texas,0.8277345456855193
Iowa,Utah,0.8095773391439932
Iowa,Washington,0.7808222553180381
Iowa,West Virginia,0.8015851337513987
Iowa,Wisconsin,0.8148535005622058
Iowa,Wyoming,0.7888305303271514
Kansas,Alabama,0.7813586945360115
Kansas,Arizona,0.918566289170176
Kansas,Arkansas,0.9185888819303908
Kansas,California,0.8932445109358728
Kansas,Colorado,0.7648832232663163
Kansas,Connecticut,0.9374855063221044
Kansas,Delaware,0.7744446692485475
Kansas,District of Columbia,0.8736695749300931
Kansas,Florida,0.8212824307036227
Kansas,Idaho,0.8719308962027712
Kansas,Illinois,0.8502931240620447
Kansas,Indiana,0.9383892645778433
Kansas,Iowa,0.8562962010012078
Kansas,Louisiana,0.9011192649538402
Kansas,Maine,0.7926829782834177
Kansas,Maryland,0.8976672150174652
Kansas,Massachusetts,0.9540644924097326
Kansas,Minnesota,0.7384978092649969
Kansas,Mississippi,0.9403537074667572
Kansas,Missouri,0.9316985172188044
Kansas,Nebraska,0.8723224541675851
Kansas,Nevada,0.9372445433299091
Kansas,New Hampshire,0.8693666777270112
Kansas,New Jersey,0.9271739331510161
Kansas,New Mexico,0.9347099754295395
Kansas,New York,0.9085409946643453
Kansas,North Carolina,0.9090032626688566
Kansas,Ohio,0.8624286422343964
Kansas,Oklahoma,0.8325909324317841
Kansas,Oregon,0.8106197176936232
Kansas,Pennsylvania,0.8913103655912258
Kansas,Rhode Island,0.8854958758795555
Kansas,South Carolina,0.8345922789306794
Kansas,South Dakota,0.8509035267814772
Kansas,Tennessee,0.9291256208008669
Kansas,Texas,0.8794167075773623
Kansas,Utah,0.9077835372176654
Kansas,Vermont,0.7989595085848141
Kansas,Washington,0.9437167500725262
Kansas,West Virginia,0.8717783718309762
Kansas,Wisconsin,0.8035638232035268
Kansas,Wyoming,0.9116917616627338
Louisiana,Alabama,0.863026203650275
Louisiana,Arizona,0.9484965378927761
Louisiana,Arkansas,0.9671291056735573
Louisiana,California,0.9434774544293468
Louisiana,Colorado,0.7187952870889901
Louisiana,Connecticut,0.9367177399324571
Louisiana,District of Columbia,0.8823018716819305
Louisiana,Florida,0.8501217053160492
Louisiana,Georgia,0.7580196648123013
Louisiana,Hawaii,0.7500042024820609
Louisiana,Idaho,0.8959511528178434
Louisiana,Illinois,0.8225747387241406
Louisiana,Indiana,0.8538844757221037
Louisiana,Iowa,0.8583007860307946
Louisiana,Kansas,0.9011192649538402
Louisiana,Maine,0.8827413689203091
Louisiana,Maryland,0.9351420449547637
Louisiana,Massachusetts,0.9324180890747487
Louisiana,Minnesota,0.7285844057426804
Louisiana,Mississippi,0.9761243264626579
Louisiana,Missouri,0.8897118914235309
Louisiana,Montana,0.7615847491450413
Louisiana,Nebraska,0.8547476939740958
Louisiana,Nevada,0.9602026695521628
Louisiana,New Hampshire,0.9122810392551288
Louisiana,New Jersey,0.9109295588417368
Louisiana,New Mexico,0.938549430903806
Louisiana,New York,0.9516548141897047
Louisiana,North Carolina,0.9271784941471031
Louisiana,Ohio,0.8273323676026956
Louisiana,Oklahoma,0.8530209371582695
Louisiana,Oregon,0.8712963112197647
Louisiana,Pennsylvania,0.9283646864560123
Louisiana,Rhode Island,0.7943477322492948
Louisiana,South Carolina,0.8734735927771156
Louisiana,South Dakota,0.8591411629753546
Louisiana,Tennessee,0.9270859192854093
Louisiana,Texas,0.9355830953779619
Louisiana,Utah,0.9326600813506875
Louisiana,Washington,0.8776281199223177
Louisiana,West Virginia,0.9199234431761377
Louisiana,Wisconsin,0.8546028209986508
Louisiana,Wyoming,0.8961189659957001
Maine,Alabama,0.7898286220367883
Maine,Arizona,0.8902480093068467
Maine,Arkansas,0.8096869289875861
Maine,California,0.8425850974681387
Maine,Connecticut,0.843311298185727
Maine,District of Columbia,0.7831634826724734
Maine,Florida,0.7526187276886062
Maine,Idaho,0.7838142767403827
Maine,Illinois,0.7547530882562152
Maine,Indiana,0.7500696479492447
Maine,Iowa,0.7176091598121428
Maine,Kansas,0.7926829782834177
Maine,Louisiana,0.8827413689203091
Maine,Maryland,0.8377731055641621
Maine,Massachusetts,0.8044726299116507
Maine,Mississippi,0.8917215994030829
Maine,Missouri,0.7593467928452872
Maine,Nebraska,0.7845029210620033
Maine,Nevada,0.8711507901309571
Maine,New Hampshire,0.8425265880731942
Maine,New Jersey,0.7990026414163255
Maine,New Mexico,0.8347820276630422
Maine,New York,0.8335537369851377
Maine,North Carolina,0.832543010042133
Maine,Oklahoma,0.7487271727087628
Maine,Oregon,0.8182262380391628
Maine,Pennsylvania,0.8757510755167949
Maine,South Carolina,0.7768689149249457
Maine,South Dakota,0.7607367767253117
Maine,Tennessee,0.8339196702965864
Maine,Texas,0.834127425142217
Maine,Utah,0.8292605316812566
Maine,Washington,0.8191882358231394
Maine,West Virginia,0.8235099677497778
Maine,Wisconsin,0.7723801760113388
Maine,Wyoming,0.8335255021402779
Maryland,Alabama,0.7583272320542173
Maryland,Arizona,0.898774239848614
Maryland,Arkansas,0.9526602818034998
Maryland,California,0.8572754298781924
Maryland,Colorado,0.8254242808811822
Maryland,Connecticut,0.9720431429776157
Maryland,District of Columbia,0.864830811032266
Maryland,Florida,0.7696975356505613
Maryland,Idaho,0.9458104034710536
Maryland,Illinois,0.9084788882689769
Maryland,Indiana,0.920272879074288
Maryland,Iowa,0.834399034181709
Maryland,Kansas,0.8976672150174652
Maryland,Louisiana,0.9351420449547637
Maryland,Maine,0.8377731055641621
Maryland,Massachusetts,0.8955583527533045
Maryland,Michigan,0.7294187764800932
Maryland,Minnesota,0.8433497918326989
Maryland,Mississippi,0.940714117075375
Maryland,Missouri,0.8804304944242246
Maryland,Montana,0.7870030279097446
Maryland,Nebraska,0.9232844588353191
Maryland,Nevada,0.947263120483179
Maryland,New Hampshire,0.9467772644645039
Maryland,New Jersey,0.9176389290221779
Maryland,New Mexico,0.95806470741053
Maryland,New York,0.907390936583054
Maryland,North Carolina,0.8622646810728454
Maryland,North Dakota,0.7958670908660392
Maryland,Ohio,0.7621601579456687
Maryland,Oklahoma,0.7660431856116535
Maryland,Oregon,0.848602677851254
Maryland,Pennsylvania,0.9683646049630368
Maryland,Rhode Island,0.820445119160194
Maryland,South Carolina,0.782440383350988
Maryland,South Dakota,0.9212195890689712
Maryland,Tennessee,0.9047244307236763
Maryland,Texas,0.8420349859464541
Maryland,Utah,0.8935504842055524
Maryland,Vermont,0.7694423397920745
Maryland,Washington,0.892794748194934
Maryland,West Virginia,0.9408535640358945
Maryland,Wisconsin,0.8872560436711389
Maryland,Wyoming,0.921072943169806
Massachusetts,Alabama,0.8081064269548076
Massachusetts,Arizona,0.9352682972743813
Massachusetts,Arkansas,0.931685758380538
Massachusetts,California,0.9477111409174489
Massachusetts,Connecticut,0.9276303014540962
Massachusetts,Delaware,0.7424705671239212
Massachusetts,District of Columbia,0.8828017643623577
Massachusetts,Florida,0.8679489323855614
Massachusetts,Georgia,0.7512579892692294
Massachusetts,Idaho,0.847561919695003
Massachusetts,Illinois,0.7960067788845165
Massachusetts,Indiana,0.8904890407296185
Massachusetts,Iowa,0.8256777753365125
Massachusetts,Kansas,0.9540644924097326
Massachusetts,Louisiana,0.9324180890747487
Massachusetts,Maine,0.8044726299116507
Massachusetts,Maryland,0.8955583527533045
Massachusetts,Mississippi,0.9555605348541151
Massachusetts,Missouri,0.8921767072705343
Massachusetts,Nebraska,0.8521138991286303
Massachusetts,Nevada,0.9375014746877348
Massachusetts,New Hampshire,0.8746546197472834
Massachusetts,New Jersey,0.9559805286664824
Massachusetts,New Mexico,0.9304891863512301
Massachusetts,New York,0.9607158939800318
Massachusetts,North Carolina,0.9214613553652707
Massachusetts,Ohio,0.881141039029346
Massachusetts,Oklahoma,0.8922815724082749
Massachusetts,Oregon,0.7886789677500994
Massachusetts,Pennsylvania,0.8781137938931561
Massachusetts,Rhode Island,0.8382591639846576
Massachusetts,South Carolina,0.8561682690237352
Massachusetts,South Dakota,0.8002129354065932
Massachusetts,Tennessee,0.914962220967284
Massachusetts,Texas,0.93593438013399
Massachusetts,Utah,0.9334256494916413
Massachusetts,Vermont,0.7571429572080135
Massachusetts,Washington,0.9110581418216586
Massachusetts,West Virginia,0.880797149598284
Massachusetts,Wisconsin,0.7598151386224744
Massachusetts,Wyoming,0.8712952721826911
Michigan,Colorado,0.8247765128761093
Michigan,Connecticut,0.7163940724298218
Michigan,Idaho,0.7566031857616303
Michigan,Illinois,0.8180357319370046
Michigan,Maryland,0.7294187764800932
Michigan,Minnesota,0.8536651207219152
Michigan,Nebraska,0.7622281446363041
Michigan,New Hampshire,0.7646601056872606
Michigan,North Dakota,0.8230116142421016
